"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98048,98048,59,990,2000,499.271294626046
2,97058,97058,59,1050,2075,499.271294626046
3,96008,96008,80,746,2150,708.714277794791
4,95262,95262,96,443,2225,866.878314104426
5,94819,94819,103,431,2300,935.039331302742
6,94388,94388,99,500,2375,896.509135181012
7,93888,93888,86,738,2450,760.721261537402
8,93150,93150,66,1140,2525,560.921317607522
9,92010,92010,44,1770,2600,346.027297932059
10,90240,90240,26,3060,2675,168.652753218511
11,87180,87180,17,4830,2750,72.2251581662673
12,82350,82350,18,4680,2825,80.3533510740646
13,77670,77670,29,3000,2900,191.047266837436
14,74670,74670,47,1890,2975,377.205174292231
15,72780,72780,69,1320,3050,593.249125209521
16,71460,71460,88,953,3125,786.284025608551
17,70507,70507,100,683,3200,909.048199544129
18,69824,69824,103,689,3275,931.484695686579
19,69135,69135,94,802,3350,848.100277280071
20,68333,68333,77,1270,3425,679.310358083775
21,67063,67063,56,1860,3500,466.440597071176
22,65203,65203,36,2970,3575,261.608935830615
23,62233,62233,21,5189,3650,114.965308787709
24,57044,57044,16,6760,3725,62.4131902178511
25,50284,50284,21,5387,3800,116.819171566152
26,44897,44897,36,3210,3875,264.862771123612
27,41687,41687,57,2070,3950,470.29775251753
28,39617,39617,78,1449,4025,682.826467507219
29,38168,38168,95,1018,4100,850.414474465142
30,37150,37150,103,936,4175,932.030384451924
31,36214,36214,100,1005,4250,907.69177624843
32,35209,35209,88,1202,4325,783.357589981512
33,34007,34007,68,1920,4400,589.469170755651
34,32087,32087,47,2850,4475,373.497165692358
35,29237,29237,28,4860,4550,188.31905391813
36,24377,24377,17,7416,4625,79.2728955077235
37,16961,16961,17,7646,4700,73.0569931577366
38,9315,9315,27,5275,4775,171.193216550619
39,4283,4283,44,3300,4850,349.65439557935
40,1907,1907,66,2220,4925,564.747009566487
41,1094,1094,86,1588,5000,763.808884990814
42,675,675,99,1252,5075,898.102732222843
43,394,394,103,1222,5150,934.748733798512
44,225,225,96,1352,5225,864.774670458113
45,88,88,80,1849,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
