"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98145,98145,59,990,2000,499.271294626046
2,97155,97155,59,1050,2075,499.271294626046
3,96105,96105,80,734,2150,708.714277794791
4,95371,95371,96,453,2225,866.878314104426
5,94918,94918,103,424,2300,935.039331302742
6,94494,94494,99,478,2375,896.509135181012
7,94016,94016,86,741,2450,760.721261537402
8,93275,93275,66,1140,2525,560.921317607522
9,92135,92135,44,1770,2600,346.027297932059
10,90365,90365,26,3060,2675,168.652753218511
11,87305,87305,17,4830,2750,72.2251581662673
12,82475,82475,18,4680,2825,80.3533510740646
13,77795,77795,29,3000,2900,191.047266837436
14,74795,74795,47,1890,2975,377.205174292231
15,72905,72905,69,1320,3050,593.249125209521
16,71585,71585,88,929,3125,786.284025608551
17,70656,70656,100,700,3200,909.048199544129
18,69956,69956,103,692,3275,931.484695686579
19,69264,69264,94,820,3350,848.100277280071
20,68444,68444,77,1267,3425,679.310358083775
21,67177,67177,56,1860,3500,466.440597071176
22,65317,65317,36,2970,3575,261.608935830615
23,62347,62347,21,5190,3650,114.965308787709
24,57157,57157,16,6752,3725,62.4131902178511
25,50405,50405,21,5400,3800,116.819171566152
26,45005,45005,36,3210,3875,264.862771123612
27,41795,41795,57,2070,3950,470.29775251753
28,39725,39725,78,1460,4025,682.826467507219
29,38265,38265,95,1013,4100,850.414474465142
30,37252,37252,103,943,4175,932.030384451924
31,36309,36309,100,1010,4250,907.69177624843
32,35299,35299,88,1183,4325,783.357589981512
33,34116,34116,68,1920,4400,589.469170755651
34,32196,32196,47,2850,4475,373.497165692358
35,29346,29346,28,4860,4550,188.31905391813
36,24486,24486,17,7484,4625,79.2728955077235
37,17002,17002,17,7550,4700,73.0569931577366
38,9452,9452,27,5280,4775,171.193216550619
39,4304,4304,44,3300,4850,349.65439557935
40,2151,2151,66,2220,4925,564.747009566487
41,1382,1382,86,1570,5000,763.808884990814
42,949,949,99,1241,5075,898.102732222843
43,610,610,103,1227,5150,934.748733798512
44,288,288,96,1328,5225,864.774670458113
45,40,40,80,1848,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
