"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98053,98053,59,990,2000,499.271294626046
2,97063,97063,59,1050,2075,499.271294626046
3,96013,96013,80,744,2150,708.714277794791
4,95269,95269,96,444,2225,866.878314104426
5,94825,94825,103,424,2300,935.039331302742
6,94401,94401,99,479,2375,896.509135181012
7,93922,93922,86,731,2450,760.721261537402
8,93191,93191,66,1140,2525,560.921317607522
9,92051,92051,44,1770,2600,346.027297932059
10,90281,90281,26,3060,2675,168.652753218511
11,87221,87221,17,4830,2750,72.2251581662673
12,82391,82391,18,4680,2825,80.3533510740646
13,77711,77711,29,3000,2900,191.047266837436
14,74711,74711,47,1890,2975,377.205174292231
15,72821,72821,69,1320,3050,593.249125209521
16,71501,71501,88,950,3125,786.284025608551
17,70551,70551,100,706,3200,909.048199544129
18,69845,69845,103,689,3275,931.484695686579
19,69156,69156,94,807,3350,848.100277280071
20,68349,68349,77,1271,3425,679.310358083775
21,67078,67078,56,1860,3500,466.440597071176
22,65218,65218,36,2970,3575,261.608935830615
23,62248,62248,21,5187,3650,114.965308787709
24,57061,57061,16,6712,3725,62.4131902178511
25,50349,50349,21,5398,3800,116.819171566152
26,44951,44951,36,3210,3875,264.862771123612
27,41741,41741,57,2070,3950,470.29775251753
28,39671,39671,78,1451,4025,682.826467507219
29,38220,38220,95,1016,4100,850.414474465142
30,37204,37204,103,936,4175,932.030384451924
31,36268,36268,100,1010,4250,907.69177624843
32,35258,35258,88,1175,4325,783.357589981512
33,34083,34083,68,1920,4400,589.469170755651
34,32163,32163,47,2850,4475,373.497165692358
35,29313,29313,28,4857,4550,188.31905391813
36,24456,24456,17,7370,4625,79.2728955077235
37,17086,17086,17,7583,4700,73.0569931577366
38,9503,9503,27,5277,4775,171.193216550619
39,4334,4334,44,3300,4850,349.65439557935
40,2412,2412,66,2220,4925,564.747009566487
41,1439,1439,86,1572,5000,763.808884990814
42,865,865,99,1251,5075,898.102732222843
43,467,467,103,1218,5150,934.748733798512
44,215,215,96,1339,5225,864.774670458113
45,104,104,80,1847,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
