"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98002,98002,59,990,2000,499.271294626046
2,97012,97012,59,1050,2075,499.271294626046
3,95962,95962,80,743,2150,708.714277794791
4,95219,95219,96,458,2225,866.878314104426
5,94761,94761,103,421,2300,935.039331302742
6,94340,94340,99,476,2375,896.509135181012
7,93864,93864,86,718,2450,760.721261537402
8,93146,93146,66,1140,2525,560.921317607522
9,92006,92006,44,1770,2600,346.027297932059
10,90236,90236,26,3060,2675,168.652753218511
11,87176,87176,17,4830,2750,72.2251581662673
12,82346,82346,18,4680,2825,80.3533510740646
13,77666,77666,29,3000,2900,191.047266837436
14,74666,74666,47,1890,2975,377.205174292231
15,72776,72776,69,1320,3050,593.249125209521
16,71456,71456,88,938,3125,786.284025608551
17,70518,70518,100,715,3200,909.048199544129
18,69803,69803,103,694,3275,931.484695686579
19,69109,69109,94,818,3350,848.100277280071
20,68291,68291,77,1273,3425,679.310358083775
21,67018,67018,56,1860,3500,466.440597071176
22,65158,65158,36,2970,3575,261.608935830615
23,62188,62188,21,5190,3650,114.965308787709
24,56998,56998,16,6742,3725,62.4131902178511
25,50256,50256,21,5400,3800,116.819171566152
26,44856,44856,36,3210,3875,264.862771123612
27,41646,41646,57,2070,3950,470.29775251753
28,39576,39576,78,1438,4025,682.826467507219
29,38138,38138,95,1035,4100,850.414474465142
30,37103,37103,103,950,4175,932.030384451924
31,36153,36153,100,1001,4250,907.69177624843
32,35152,35152,88,1194,4325,783.357589981512
33,33958,33958,68,1920,4400,589.469170755651
34,32038,32038,47,2850,4475,373.497165692358
35,29188,29188,28,4859,4550,188.31905391813
36,24329,24329,17,7514,4625,79.2728955077235
37,16815,16815,17,7540,4700,73.0569931577366
38,9275,9275,27,5279,4775,171.193216550619
39,4238,4238,44,3300,4850,349.65439557935
40,2166,2166,66,2220,4925,564.747009566487
41,1270,1270,86,1570,5000,763.808884990814
42,770,770,99,1263,5075,898.102732222843
43,461,461,103,1224,5150,934.748733798512
44,184,184,96,1343,5225,864.774670458113
45,42,42,80,1849,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
