"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97943,97943,59,990,2000,499.271294626046
2,96953,96953,59,1050,2075,499.271294626046
3,95903,95903,80,741,2150,708.714277794791
4,95162,95162,96,452,2225,866.878314104426
5,94710,94710,103,431,2300,935.039331302742
6,94279,94279,99,483,2375,896.509135181012
7,93796,93796,86,733,2450,760.721261537402
8,93063,93063,66,1140,2525,560.921317607522
9,91923,91923,44,1770,2600,346.027297932059
10,90153,90153,26,3060,2675,168.652753218511
11,87093,87093,17,4830,2750,72.2251581662673
12,82263,82263,18,4680,2825,80.3533510740646
13,77583,77583,29,3000,2900,191.047266837436
14,74583,74583,47,1890,2975,377.205174292231
15,72693,72693,69,1320,3050,593.249125209521
16,71373,71373,88,933,3125,786.284025608551
17,70440,70440,100,703,3200,909.048199544129
18,69737,69737,103,687,3275,931.484695686579
19,69050,69050,94,820,3350,848.100277280071
20,68230,68230,77,1266,3425,679.310358083775
21,66964,66964,56,1860,3500,466.440597071176
22,65104,65104,36,2970,3575,261.608935830615
23,62134,62134,21,5189,3650,114.965308787709
24,56945,56945,16,6737,3725,62.4131902178511
25,50208,50208,21,5397,3800,116.819171566152
26,44811,44811,36,3210,3875,264.862771123612
27,41601,41601,57,2070,3950,470.29775251753
28,39531,39531,78,1456,4025,682.826467507219
29,38075,38075,95,1020,4100,850.414474465142
30,37055,37055,103,939,4175,932.030384451924
31,36116,36116,100,995,4250,907.69177624843
32,35121,35121,88,1180,4325,783.357589981512
33,33941,33941,68,1920,4400,589.469170755651
34,32021,32021,47,2850,4475,373.497165692358
35,29171,29171,28,4860,4550,188.31905391813
36,24311,24311,17,7510,4625,79.2728955077235
37,16801,16801,17,7469,4700,73.0569931577366
38,9332,9332,27,5274,4775,171.193216550619
39,4218,4218,44,3300,4850,349.65439557935
40,2107,2107,66,2220,4925,564.747009566487
41,1216,1216,86,1576,5000,763.808884990814
42,678,678,99,1254,5075,898.102732222843
43,343,343,103,1201,5150,934.748733798512
44,125,125,96,1338,5225,864.774670458113
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
