"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98053,98053,59,990,2000,499.271294626046
2,97063,97063,59,1050,2075,499.271294626046
3,96013,96013,80,750,2150,708.714277794791
4,95263,95263,96,454,2225,866.878314104426
5,94809,94809,103,430,2300,935.039331302742
6,94379,94379,99,487,2375,896.509135181012
7,93892,93892,86,731,2450,760.721261537402
8,93161,93161,66,1140,2525,560.921317607522
9,92021,92021,44,1770,2600,346.027297932059
10,90251,90251,26,3060,2675,168.652753218511
11,87191,87191,17,4830,2750,72.2251581662673
12,82361,82361,18,4680,2825,80.3533510740646
13,77681,77681,29,3000,2900,191.047266837436
14,74681,74681,47,1890,2975,377.205174292231
15,72791,72791,69,1320,3050,593.249125209521
16,71471,71471,88,917,3125,786.284025608551
17,70554,70554,100,694,3200,909.048199544129
18,69860,69860,103,698,3275,931.484695686579
19,69162,69162,94,796,3350,848.100277280071
20,68366,68366,77,1269,3425,679.310358083775
21,67097,67097,56,1860,3500,466.440597071176
22,65237,65237,36,2970,3575,261.608935830615
23,62267,62267,21,5189,3650,114.965308787709
24,57078,57078,16,6746,3725,62.4131902178511
25,50332,50332,21,5398,3800,116.819171566152
26,44934,44934,36,3210,3875,264.862771123612
27,41724,41724,57,2070,3950,470.29775251753
28,39654,39654,78,1446,4025,682.826467507219
29,38208,38208,95,1020,4100,850.414474465142
30,37188,37188,103,942,4175,932.030384451924
31,36246,36246,100,1006,4250,907.69177624843
32,35240,35240,88,1176,4325,783.357589981512
33,34064,34064,68,1920,4400,589.469170755651
34,32144,32144,47,2850,4475,373.497165692358
35,29294,29294,28,4860,4550,188.31905391813
36,24434,24434,17,7415,4625,79.2728955077235
37,17019,17019,17,7708,4700,73.0569931577366
38,9311,9311,27,5273,4775,171.193216550619
39,4158,4158,44,3300,4850,349.65439557935
40,2029,2029,66,2220,4925,564.747009566487
41,1141,1141,86,1570,5000,763.808884990814
42,690,690,99,1259,5075,898.102732222843
43,381,381,103,1219,5150,934.748733798512
44,181,181,96,1321,5225,864.774670458113
45,45,45,80,1831,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
