"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97930,97930,59,990,2000,499.271294626046
2,96940,96940,59,1050,2075,499.271294626046
3,95890,95890,80,735,2150,708.714277794791
4,95155,95155,96,474,2225,866.878314104426
5,94681,94681,103,436,2300,935.039331302742
6,94245,94245,99,468,2375,896.509135181012
7,93777,93777,86,731,2450,760.721261537402
8,93046,93046,66,1140,2525,560.921317607522
9,91906,91906,44,1770,2600,346.027297932059
10,90136,90136,26,3060,2675,168.652753218511
11,87076,87076,17,4830,2750,72.2251581662673
12,82246,82246,18,4680,2825,80.3533510740646
13,77566,77566,29,3000,2900,191.047266837436
14,74566,74566,47,1890,2975,377.205174292231
15,72676,72676,69,1320,3050,593.249125209521
16,71356,71356,88,914,3125,786.284025608551
17,70442,70442,100,698,3200,909.048199544129
18,69744,69744,103,686,3275,931.484695686579
19,69058,69058,94,809,3350,848.100277280071
20,68249,68249,77,1267,3425,679.310358083775
21,66982,66982,56,1860,3500,466.440597071176
22,65122,65122,36,2970,3575,261.608935830615
23,62152,62152,21,5190,3650,114.965308787709
24,56962,56962,16,6692,3725,62.4131902178511
25,50270,50270,21,5400,3800,116.819171566152
26,44870,44870,36,3210,3875,264.862771123612
27,41660,41660,57,2070,3950,470.29775251753
28,39590,39590,78,1451,4025,682.826467507219
29,38139,38139,95,1015,4100,850.414474465142
30,37124,37124,103,964,4175,932.030384451924
31,36160,36160,100,996,4250,907.69177624843
32,35164,35164,88,1189,4325,783.357589981512
33,33975,33975,68,1920,4400,589.469170755651
34,32055,32055,47,2850,4475,373.497165692358
35,29205,29205,28,4860,4550,188.31905391813
36,24345,24345,17,7544,4625,79.2728955077235
37,16801,16801,17,7643,4700,73.0569931577366
38,9158,9158,27,5279,4775,171.193216550619
39,3993,3993,44,3300,4850,349.65439557935
40,1969,1969,66,2220,4925,564.747009566487
41,1124,1124,86,1558,5000,763.808884990814
42,664,664,99,1249,5075,898.102732222843
43,403,403,103,1217,5150,934.748733798512
44,171,171,96,1339,5225,864.774670458113
45,35,35,80,1854,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
