"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98075,98075,59,990,2000,499.271294626046
2,97085,97085,59,1050,2075,499.271294626046
3,96035,96035,80,755,2150,708.714277794791
4,95280,95280,96,443,2225,866.878314104426
5,94837,94837,103,419,2300,935.039331302742
6,94418,94418,99,491,2375,896.509135181012
7,93927,93927,86,726,2450,760.721261537402
8,93201,93201,66,1140,2525,560.921317607522
9,92061,92061,44,1770,2600,346.027297932059
10,90291,90291,26,3060,2675,168.652753218511
11,87231,87231,17,4830,2750,72.2251581662673
12,82401,82401,18,4680,2825,80.3533510740646
13,77721,77721,29,3000,2900,191.047266837436
14,74721,74721,47,1890,2975,377.205174292231
15,72831,72831,69,1320,3050,593.249125209521
16,71511,71511,88,935,3125,786.284025608551
17,70576,70576,100,712,3200,909.048199544129
18,69864,69864,103,700,3275,931.484695686579
19,69164,69164,94,802,3350,848.100277280071
20,68362,68362,77,1274,3425,679.310358083775
21,67088,67088,56,1860,3500,466.440597071176
22,65228,65228,36,2970,3575,261.608935830615
23,62258,62258,21,5190,3650,114.965308787709
24,57068,57068,16,6824,3725,62.4131902178511
25,50244,50244,21,5397,3800,116.819171566152
26,44847,44847,36,3210,3875,264.862771123612
27,41637,41637,57,2070,3950,470.29775251753
28,39567,39567,78,1445,4025,682.826467507219
29,38122,38122,95,1012,4100,850.414474465142
30,37110,37110,103,953,4175,932.030384451924
31,36157,36157,100,1011,4250,907.69177624843
32,35146,35146,88,1183,4325,783.357589981512
33,33963,33963,68,1920,4400,589.469170755651
34,32043,32043,47,2850,4475,373.497165692358
35,29193,29193,28,4859,4550,188.31905391813
36,24334,24334,17,7549,4625,79.2728955077235
37,16785,16785,17,7598,4700,73.0569931577366
38,9187,9187,27,5276,4775,171.193216550619
39,4078,4078,44,3300,4850,349.65439557935
40,1967,1967,66,2220,4925,564.747009566487
41,1254,1254,86,1588,5000,763.808884990814
42,857,857,99,1246,5075,898.102732222843
43,570,570,103,1212,5150,934.748733798512
44,290,290,96,1323,5225,864.774670458113
45,116,116,80,1839,5300,705.31263333815
46,34,34,59,2730,5375,495.404490558559
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
