"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98070,98070,59,990,2000,499.271294626046
2,97080,97080,59,1050,2075,499.271294626046
3,96030,96030,80,744,2150,708.714277794791
4,95286,95286,96,469,2225,866.878314104426
5,94817,94817,103,428,2300,935.039331302742
6,94389,94389,99,479,2375,896.509135181012
7,93910,93910,86,756,2450,760.721261537402
8,93154,93154,66,1140,2525,560.921317607522
9,92014,92014,44,1770,2600,346.027297932059
10,90244,90244,26,3060,2675,168.652753218511
11,87184,87184,17,4830,2750,72.2251581662673
12,82354,82354,18,4680,2825,80.3533510740646
13,77674,77674,29,3000,2900,191.047266837436
14,74674,74674,47,1890,2975,377.205174292231
15,72784,72784,69,1320,3050,593.249125209521
16,71464,71464,88,942,3125,786.284025608551
17,70522,70522,100,707,3200,909.048199544129
18,69815,69815,103,710,3275,931.484695686579
19,69105,69105,94,807,3350,848.100277280071
20,68298,68298,77,1272,3425,679.310358083775
21,67026,67026,56,1860,3500,466.440597071176
22,65166,65166,36,2970,3575,261.608935830615
23,62196,62196,21,5184,3650,114.965308787709
24,57012,57012,16,6718,3725,62.4131902178511
25,50294,50294,21,5395,3800,116.819171566152
26,44899,44899,36,3210,3875,264.862771123612
27,41689,41689,57,2070,3950,470.29775251753
28,39619,39619,78,1454,4025,682.826467507219
29,38165,38165,95,1028,4100,850.414474465142
30,37137,37137,103,936,4175,932.030384451924
31,36201,36201,100,993,4250,907.69177624843
32,35208,35208,88,1183,4325,783.357589981512
33,34025,34025,68,1920,4400,589.469170755651
34,32105,32105,47,2850,4475,373.497165692358
35,29255,29255,28,4860,4550,188.31905391813
36,24395,24395,17,7555,4625,79.2728955077235
37,16840,16840,17,7662,4700,73.0569931577366
38,9178,9178,27,5279,4775,171.193216550619
39,4036,4036,44,3300,4850,349.65439557935
40,2036,2036,66,2220,4925,564.747009566487
41,1153,1153,86,1558,5000,763.808884990814
42,734,734,99,1255,5075,898.102732222843
43,428,428,103,1198,5150,934.748733798512
44,218,218,96,1331,5225,864.774670458113
45,81,81,80,1856,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
