"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98307,98307,59,990,2000,499.271294626046
2,97317,97317,59,1050,2075,499.271294626046
3,96267,96267,80,745,2150,708.714277794791
4,95522,95522,96,452,2225,866.878314104426
5,95070,95070,103,421,2300,935.039331302742
6,94649,94649,99,494,2375,896.509135181012
7,94155,94155,86,741,2450,760.721261537402
8,93414,93414,66,1140,2525,560.921317607522
9,92274,92274,44,1770,2600,346.027297932059
10,90504,90504,26,3060,2675,168.652753218511
11,87444,87444,17,4830,2750,72.2251581662673
12,82614,82614,18,4680,2825,80.3533510740646
13,77934,77934,29,3000,2900,191.047266837436
14,74934,74934,47,1890,2975,377.205174292231
15,73044,73044,69,1320,3050,593.249125209521
16,71724,71724,88,961,3125,786.284025608551
17,70763,70763,100,691,3200,909.048199544129
18,70072,70072,103,684,3275,931.484695686579
19,69388,69388,94,816,3350,848.100277280071
20,68572,68572,77,1269,3425,679.310358083775
21,67303,67303,56,1860,3500,466.440597071176
22,65443,65443,36,2970,3575,261.608935830615
23,62473,62473,21,5190,3650,114.965308787709
24,57283,57283,16,6752,3725,62.4131902178511
25,50531,50531,21,5400,3800,116.819171566152
26,45131,45131,36,3210,3875,264.862771123612
27,41921,41921,57,2070,3950,470.29775251753
28,39851,39851,78,1461,4025,682.826467507219
29,38390,38390,95,1028,4100,850.414474465142
30,37362,37362,103,923,4175,932.030384451924
31,36439,36439,100,977,4250,907.69177624843
32,35462,35462,88,1185,4325,783.357589981512
33,34277,34277,68,1920,4400,589.469170755651
34,32357,32357,47,2850,4475,373.497165692358
35,29507,29507,28,4858,4550,188.31905391813
36,24649,24649,17,7527,4625,79.2728955077235
37,17122,17122,17,7694,4700,73.0569931577366
38,9428,9428,27,5277,4775,171.193216550619
39,4345,4345,44,3300,4850,349.65439557935
40,2151,2151,66,2220,4925,564.747009566487
41,1285,1285,86,1571,5000,763.808884990814
42,791,791,99,1242,5075,898.102732222843
43,457,457,103,1206,5150,934.748733798512
44,232,232,96,1343,5225,864.774670458113
45,102,102,80,1838,5300,705.31263333815
46,35,35,59,2730,5375,495.404490558559
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
