"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98393,98393,59,990,2000,499.271294626046
2,97403,97403,59,1050,2075,499.271294626046
3,96353,96353,80,750,2150,708.714277794791
4,95603,95603,96,456,2225,866.878314104426
5,95147,95147,103,420,2300,935.039331302742
6,94727,94727,99,476,2375,896.509135181012
7,94251,94251,86,735,2450,760.721261537402
8,93516,93516,66,1140,2525,560.921317607522
9,92376,92376,44,1770,2600,346.027297932059
10,90606,90606,26,3060,2675,168.652753218511
11,87546,87546,17,4828,2750,72.2251581662673
12,82718,82718,18,4680,2825,80.3533510740646
13,78038,78038,29,3000,2900,191.047266837436
14,75038,75038,47,1890,2975,377.205174292231
15,73148,73148,69,1320,3050,593.249125209521
16,71828,71828,88,925,3125,786.284025608551
17,70903,70903,100,698,3200,909.048199544129
18,70205,70205,103,701,3275,931.484695686579
19,69504,69504,94,824,3350,848.100277280071
20,68680,68680,77,1270,3425,679.310358083775
21,67410,67410,56,1860,3500,466.440597071176
22,65550,65550,36,2970,3575,261.608935830615
23,62580,62580,21,5190,3650,114.965308787709
24,57390,57390,16,6662,3725,62.4131902178511
25,50728,50728,21,5400,3800,116.819171566152
26,45328,45328,36,3210,3875,264.862771123612
27,42118,42118,57,2070,3950,470.29775251753
28,40048,40048,78,1475,4025,682.826467507219
29,38573,38573,95,1021,4100,850.414474465142
30,37552,37552,103,951,4175,932.030384451924
31,36601,36601,100,1000,4250,907.69177624843
32,35601,35601,88,1185,4325,783.357589981512
33,34416,34416,68,1920,4400,589.469170755651
34,32496,32496,47,2850,4475,373.497165692358
35,29646,29646,28,4859,4550,188.31905391813
36,24787,24787,17,7587,4625,79.2728955077235
37,17200,17200,17,7546,4700,73.0569931577366
38,9654,9654,27,5280,4775,171.193216550619
39,4485,4485,44,3300,4850,349.65439557935
40,2217,2217,66,2220,4925,564.747009566487
41,1251,1251,86,1552,5000,763.808884990814
42,719,719,99,1251,5075,898.102732222843
43,435,435,103,1210,5150,934.748733798512
44,192,192,96,1343,5225,864.774670458113
45,23,23,80,1841,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
