"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98365,98365,59,990,2000,499.271294626046
2,97375,97375,59,1050,2075,499.271294626046
3,96325,96325,80,735,2150,708.714277794791
4,95590,95590,96,441,2225,866.878314104426
5,95149,95149,103,435,2300,935.039331302742
6,94714,94714,99,489,2375,896.509135181012
7,94225,94225,86,727,2450,760.721261537402
8,93498,93498,66,1140,2525,560.921317607522
9,92358,92358,44,1770,2600,346.027297932059
10,90588,90588,26,3060,2675,168.652753218511
11,87528,87528,17,4830,2750,72.2251581662673
12,82698,82698,18,4680,2825,80.3533510740646
13,78018,78018,29,3000,2900,191.047266837436
14,75018,75018,47,1890,2975,377.205174292231
15,73128,73128,69,1320,3050,593.249125209521
16,71808,71808,88,914,3125,786.284025608551
17,70894,70894,100,696,3200,909.048199544129
18,70198,70198,103,708,3275,931.484695686579
19,69490,69490,94,820,3350,848.100277280071
20,68670,68670,77,1268,3425,679.310358083775
21,67402,67402,56,1860,3500,466.440597071176
22,65542,65542,36,2970,3575,261.608935830615
23,62572,62572,21,5189,3650,114.965308787709
24,57383,57383,16,6668,3725,62.4131902178511
25,50715,50715,21,5399,3800,116.819171566152
26,45316,45316,36,3210,3875,264.862771123612
27,42106,42106,57,2070,3950,470.29775251753
28,40036,40036,78,1458,4025,682.826467507219
29,38578,38578,95,1029,4100,850.414474465142
30,37549,37549,103,941,4175,932.030384451924
31,36608,36608,100,1007,4250,907.69177624843
32,35601,35601,88,1174,4325,783.357589981512
33,34427,34427,68,1920,4400,589.469170755651
34,32507,32507,47,2850,4475,373.497165692358
35,29657,29657,28,4860,4550,188.31905391813
36,24797,24797,17,7399,4625,79.2728955077235
37,17398,17398,17,7614,4700,73.0569931577366
38,9784,9784,27,5276,4775,171.193216550619
39,4601,4601,44,3300,4850,349.65439557935
40,1976,1976,66,2220,4925,564.747009566487
41,1075,1075,86,1558,5000,763.808884990814
42,614,614,99,1257,5075,898.102732222843
43,357,357,103,1208,5150,934.748733798512
44,148,148,96,1334,5225,864.774670458113
45,19,19,80,1843,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
