"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98489,98489,59,990,2000,499.271294626046
2,97499,97499,59,1050,2075,499.271294626046
3,96449,96449,80,748,2150,708.714277794791
4,95701,95701,96,449,2225,866.878314104426
5,95252,95252,103,426,2300,935.039331302742
6,94826,94826,99,475,2375,896.509135181012
7,94351,94351,86,733,2450,760.721261537402
8,93618,93618,66,1140,2525,560.921317607522
9,92478,92478,44,1770,2600,346.027297932059
10,90708,90708,26,3060,2675,168.652753218511
11,87648,87648,17,4830,2750,72.2251581662673
12,82818,82818,18,4680,2825,80.3533510740646
13,78138,78138,29,3000,2900,191.047266837436
14,75138,75138,47,1890,2975,377.205174292231
15,73248,73248,69,1320,3050,593.249125209521
16,71928,71928,88,913,3125,786.284025608551
17,71015,71015,100,709,3200,909.048199544129
18,70306,70306,103,695,3275,931.484695686579
19,69611,69611,94,816,3350,848.100277280071
20,68795,68795,77,1267,3425,679.310358083775
21,67528,67528,56,1860,3500,466.440597071176
22,65668,65668,36,2970,3575,261.608935830615
23,62698,62698,21,5182,3650,114.965308787709
24,57516,57516,16,6649,3725,62.4131902178511
25,50867,50867,21,5400,3800,116.819171566152
26,45467,45467,36,3210,3875,264.862771123612
27,42257,42257,57,2070,3950,470.29775251753
28,40187,40187,78,1458,4025,682.826467507219
29,38729,38729,95,1016,4100,850.414474465142
30,37713,37713,103,943,4175,932.030384451924
31,36770,36770,100,1008,4250,907.69177624843
32,35762,35762,88,1212,4325,783.357589981512
33,34550,34550,68,1920,4400,589.469170755651
34,32630,32630,47,2850,4475,373.497165692358
35,29780,29780,28,4860,4550,188.31905391813
36,24920,24920,17,7419,4625,79.2728955077235
37,17501,17501,17,7473,4700,73.0569931577366
38,10028,10028,27,5280,4775,171.193216550619
39,4799,4799,44,3300,4850,349.65439557935
40,2387,2387,66,2220,4925,564.747009566487
41,1324,1324,86,1569,5000,763.808884990814
42,793,793,99,1252,5075,898.102732222843
43,494,494,103,1199,5150,934.748733798512
44,252,252,96,1321,5225,864.774670458113
45,44,44,80,1829,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
