"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98133,98133,59,990,2000,499.271294626046
2,97143,97143,59,1050,2075,499.271294626046
3,96093,96093,80,749,2150,708.714277794791
4,95344,95344,96,440,2225,866.878314104426
5,94904,94904,103,433,2300,935.039331302742
6,94471,94471,99,484,2375,896.509135181012
7,93987,93987,86,714,2450,760.721261537402
8,93273,93273,66,1140,2525,560.921317607522
9,92133,92133,44,1770,2600,346.027297932059
10,90363,90363,26,3060,2675,168.652753218511
11,87303,87303,17,4830,2750,72.2251581662673
12,82473,82473,18,4680,2825,80.3533510740646
13,77793,77793,29,3000,2900,191.047266837436
14,74793,74793,47,1890,2975,377.205174292231
15,72903,72903,69,1320,3050,593.249125209521
16,71583,71583,88,934,3125,786.284025608551
17,70649,70649,100,679,3200,909.048199544129
18,69970,69970,103,691,3275,931.484695686579
19,69279,69279,94,790,3350,848.100277280071
20,68489,68489,77,1277,3425,679.310358083775
21,67212,67212,56,1860,3500,466.440597071176
22,65352,65352,36,2970,3575,261.608935830615
23,62382,62382,21,5190,3650,114.965308787709
24,57192,57192,16,6765,3725,62.4131902178511
25,50427,50427,21,5392,3800,116.819171566152
26,45035,45035,36,3210,3875,264.862771123612
27,41825,41825,57,2070,3950,470.29775251753
28,39755,39755,78,1456,4025,682.826467507219
29,38299,38299,95,1031,4100,850.414474465142
30,37268,37268,103,938,4175,932.030384451924
31,36330,36330,100,999,4250,907.69177624843
32,35331,35331,88,1195,4325,783.357589981512
33,34136,34136,68,1920,4400,589.469170755651
34,32216,32216,47,2850,4475,373.497165692358
35,29366,29366,28,4860,4550,188.31905391813
36,24506,24506,17,7517,4625,79.2728955077235
37,16989,16989,17,7606,4700,73.0569931577366
38,9383,9383,27,5280,4775,171.193216550619
39,4180,4180,44,3300,4850,349.65439557935
40,1867,1867,66,2220,4925,564.747009566487
41,1041,1041,86,1567,5000,763.808884990814
42,620,620,99,1221,5075,898.102732222843
43,366,366,103,1198,5150,934.748733798512
44,181,181,96,1326,5225,864.774670458113
45,54,54,80,1836,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
