"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98390,98390,59,990,2000,499.271294626046
2,97400,97400,59,1050,2075,499.271294626046
3,96350,96350,80,738,2150,708.714277794791
4,95612,95612,96,455,2225,866.878314104426
5,95157,95157,103,425,2300,935.039331302742
6,94732,94732,99,490,2375,896.509135181012
7,94242,94242,86,740,2450,760.721261537402
8,93502,93502,66,1140,2525,560.921317607522
9,92362,92362,44,1770,2600,346.027297932059
10,90592,90592,26,3060,2675,168.652753218511
11,87532,87532,17,4830,2750,72.2251581662673
12,82702,82702,18,4680,2825,80.3533510740646
13,78022,78022,29,3000,2900,191.047266837436
14,75022,75022,47,1890,2975,377.205174292231
15,73132,73132,69,1320,3050,593.249125209521
16,71812,71812,88,934,3125,786.284025608551
17,70878,70878,100,705,3200,909.048199544129
18,70173,70173,103,692,3275,931.484695686579
19,69481,69481,94,802,3350,848.100277280071
20,68679,68679,77,1267,3425,679.310358083775
21,67412,67412,56,1860,3500,466.440597071176
22,65552,65552,36,2970,3575,261.608935830615
23,62582,62582,21,5189,3650,114.965308787709
24,57393,57393,16,6702,3725,62.4131902178511
25,50691,50691,21,5397,3800,116.819171566152
26,45294,45294,36,3210,3875,264.862771123612
27,42084,42084,57,2070,3950,470.29775251753
28,40014,40014,78,1448,4025,682.826467507219
29,38566,38566,95,1024,4100,850.414474465142
30,37542,37542,103,938,4175,932.030384451924
31,36604,36604,100,1016,4250,907.69177624843
32,35588,35588,88,1173,4325,783.357589981512
33,34415,34415,68,1919,4400,589.469170755651
34,32496,32496,47,2850,4475,373.497165692358
35,29646,29646,28,4860,4550,188.31905391813
36,24786,24786,17,7520,4625,79.2728955077235
37,17266,17266,17,7628,4700,73.0569931577366
38,9638,9638,27,5273,4775,171.193216550619
39,4470,4470,44,3300,4850,349.65439557935
40,2018,2018,66,2220,4925,564.747009566487
41,1114,1114,86,1561,5000,763.808884990814
42,699,699,99,1248,5075,898.102732222843
43,395,395,103,1221,5150,934.748733798512
44,162,162,96,1334,5225,864.774670458113
45,59,59,80,1838,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
