"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97913,97913,59,990,2000,499.271294626046
2,96923,96923,59,1050,2075,499.271294626046
3,95873,95873,80,760,2150,708.714277794791
4,95113,95113,96,447,2225,866.878314104426
5,94666,94666,103,433,2300,935.039331302742
6,94233,94233,99,466,2375,896.509135181012
7,93767,93767,86,731,2450,760.721261537402
8,93036,93036,66,1140,2525,560.921317607522
9,91896,91896,44,1770,2600,346.027297932059
10,90126,90126,26,3060,2675,168.652753218511
11,87066,87066,17,4830,2750,72.2251581662673
12,82236,82236,18,4680,2825,80.3533510740646
13,77556,77556,29,3000,2900,191.047266837436
14,74556,74556,47,1890,2975,377.205174292231
15,72666,72666,69,1320,3050,593.249125209521
16,71346,71346,88,932,3125,786.284025608551
17,70414,70414,100,726,3200,909.048199544129
18,69688,69688,103,687,3275,931.484695686579
19,69001,69001,94,820,3350,848.100277280071
20,68181,68181,77,1274,3425,679.310358083775
21,66907,66907,56,1860,3500,466.440597071176
22,65047,65047,36,2970,3575,261.608935830615
23,62077,62077,21,5190,3650,114.965308787709
24,56887,56887,16,6745,3725,62.4131902178511
25,50142,50142,21,5400,3800,116.819171566152
26,44742,44742,36,3210,3875,264.862771123612
27,41532,41532,57,2070,3950,470.29775251753
28,39462,39462,78,1464,4025,682.826467507219
29,37998,37998,95,1015,4100,850.414474465142
30,36983,36983,103,932,4175,932.030384451924
31,36051,36051,100,1004,4250,907.69177624843
32,35047,35047,88,1202,4325,783.357589981512
33,33845,33845,68,1920,4400,589.469170755651
34,31925,31925,47,2850,4475,373.497165692358
35,29075,29075,28,4860,4550,188.31905391813
36,24215,24215,17,7517,4625,79.2728955077235
37,16698,16698,17,7550,4700,73.0569931577366
38,9148,9148,27,5275,4775,171.193216550619
39,4059,4059,44,3300,4850,349.65439557935
40,2138,2138,66,2220,4925,564.747009566487
41,1239,1239,86,1555,5000,763.808884990814
42,789,789,99,1233,5075,898.102732222843
43,502,502,103,1217,5150,934.748733798512
44,257,257,96,1358,5225,864.774670458113
45,87,87,80,1851,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
