"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98513,98513,59,990,2000,499.271294626046
2,97523,97523,59,1050,2075,499.271294626046
3,96473,96473,80,741,2150,708.714277794791
4,95732,95732,96,445,2225,866.878314104426
5,95287,95287,103,433,2300,935.039331302742
6,94854,94854,99,493,2375,896.509135181012
7,94361,94361,86,733,2450,760.721261537402
8,93628,93628,66,1140,2525,560.921317607522
9,92488,92488,44,1770,2600,346.027297932059
10,90718,90718,26,3060,2675,168.652753218511
11,87658,87658,17,4830,2750,72.2251581662673
12,82828,82828,18,4679,2825,80.3533510740646
13,78149,78149,29,3000,2900,191.047266837436
14,75149,75149,47,1890,2975,377.205174292231
15,73259,73259,69,1320,3050,593.249125209521
16,71939,71939,88,945,3125,786.284025608551
17,70994,70994,100,702,3200,909.048199544129
18,70292,70292,103,710,3275,931.484695686579
19,69582,69582,94,812,3350,848.100277280071
20,68770,68770,77,1263,3425,679.310358083775
21,67507,67507,56,1860,3500,466.440597071176
22,65647,65647,36,2970,3575,261.608935830615
23,62677,62677,21,5188,3650,114.965308787709
24,57489,57489,16,6713,3725,62.4131902178511
25,50776,50776,21,5400,3800,116.819171566152
26,45376,45376,36,3210,3875,264.862771123612
27,42166,42166,57,2070,3950,470.29775251753
28,40096,40096,78,1452,4025,682.826467507219
29,38644,38644,95,1004,4100,850.414474465142
30,37640,37640,103,944,4175,932.030384451924
31,36696,36696,100,1004,4250,907.69177624843
32,35692,35692,88,1191,4325,783.357589981512
33,34501,34501,68,1920,4400,589.469170755651
34,32581,32581,47,2850,4475,373.497165692358
35,29731,29731,28,4860,4550,188.31905391813
36,24871,24871,17,7538,4625,79.2728955077235
37,17333,17333,17,7549,4700,73.0569931577366
38,9784,9784,27,5280,4775,171.193216550619
39,4644,4644,44,3300,4850,349.65439557935
40,2322,2322,66,2220,4925,564.747009566487
41,1265,1265,86,1561,5000,763.808884990814
42,673,673,99,1225,5075,898.102732222843
43,376,376,103,1182,5150,934.748733798512
44,210,210,96,1339,5225,864.774670458113
45,86,86,80,1839,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
