"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98552,98552,59,990,2000,499.271294626046
2,97562,97562,59,1050,2075,499.271294626046
3,96512,96512,80,746,2150,708.714277794791
4,95766,95766,96,458,2225,866.878314104426
5,95308,95308,103,425,2300,935.039331302742
6,94883,94883,99,475,2375,896.509135181012
7,94408,94408,86,732,2450,760.721261537402
8,93676,93676,66,1140,2525,560.921317607522
9,92536,92536,44,1770,2600,346.027297932059
10,90766,90766,26,3060,2675,168.652753218511
11,87706,87706,17,4830,2750,72.2251581662673
12,82876,82876,18,4680,2825,80.3533510740646
13,78196,78196,29,3000,2900,191.047266837436
14,75196,75196,47,1890,2975,377.205174292231
15,73306,73306,69,1320,3050,593.249125209521
16,71986,71986,88,926,3125,786.284025608551
17,71060,71060,100,713,3200,909.048199544129
18,70347,70347,103,692,3275,931.484695686579
19,69655,69655,94,821,3350,848.100277280071
20,68834,68834,77,1276,3425,679.310358083775
21,67558,67558,56,1860,3500,466.440597071176
22,65698,65698,36,2970,3575,261.608935830615
23,62728,62728,21,5190,3650,114.965308787709
24,57538,57538,16,6737,3725,62.4131902178511
25,50801,50801,21,5393,3800,116.819171566152
26,45408,45408,36,3210,3875,264.862771123612
27,42198,42198,57,2070,3950,470.29775251753
28,40128,40128,78,1463,4025,682.826467507219
29,38665,38665,95,1037,4100,850.414474465142
30,37628,37628,103,931,4175,932.030384451924
31,36697,36697,100,999,4250,907.69177624843
32,35698,35698,88,1192,4325,783.357589981512
33,34506,34506,68,1920,4400,589.469170755651
34,32586,32586,47,2850,4475,373.497165692358
35,29736,29736,28,4859,4550,188.31905391813
36,24877,24877,17,7469,4625,79.2728955077235
37,17408,17408,17,7615,4700,73.0569931577366
38,9793,9793,27,5280,4775,171.193216550619
39,4704,4704,44,3300,4850,349.65439557935
40,2130,2130,66,2220,4925,564.747009566487
41,1103,1103,86,1550,5000,763.808884990814
42,609,609,99,1261,5075,898.102732222843
43,282,282,103,1214,5150,934.748733798512
44,80,80,96,1339,5225,864.774670458113
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
