"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98401,98401,59,990,2000,499.271294626046
2,97411,97411,59,1050,2075,499.271294626046
3,96361,96361,80,747,2150,708.714277794791
4,95614,95614,96,466,2225,866.878314104426
5,95148,95148,103,435,2300,935.039331302742
6,94713,94713,99,480,2375,896.509135181012
7,94233,94233,86,724,2450,760.721261537402
8,93509,93509,66,1140,2525,560.921317607522
9,92369,92369,44,1770,2600,346.027297932059
10,90599,90599,26,3060,2675,168.652753218511
11,87539,87539,17,4830,2750,72.2251581662673
12,82709,82709,18,4680,2825,80.3533510740646
13,78029,78029,29,3000,2900,191.047266837436
14,75029,75029,47,1890,2975,377.205174292231
15,73139,73139,69,1320,3050,593.249125209521
16,71819,71819,88,925,3125,786.284025608551
17,70894,70894,100,704,3200,909.048199544129
18,70190,70190,103,695,3275,931.484695686579
19,69495,69495,94,804,3350,848.100277280071
20,68691,68691,77,1276,3425,679.310358083775
21,67415,67415,56,1860,3500,466.440597071176
22,65555,65555,36,2970,3575,261.608935830615
23,62585,62585,21,5189,3650,114.965308787709
24,57396,57396,16,6737,3725,62.4131902178511
25,50659,50659,21,5396,3800,116.819171566152
26,45263,45263,36,3210,3875,264.862771123612
27,42053,42053,57,2070,3950,470.29775251753
28,39983,39983,78,1448,4025,682.826467507219
29,38535,38535,95,999,4100,850.414474465142
30,37536,37536,103,949,4175,932.030384451924
31,36587,36587,100,1026,4250,907.69177624843
32,35561,35561,88,1186,4325,783.357589981512
33,34375,34375,68,1920,4400,589.469170755651
34,32455,32455,47,2850,4475,373.497165692358
35,29605,29605,28,4860,4550,188.31905391813
36,24745,24745,17,7479,4625,79.2728955077235
37,17266,17266,17,7585,4700,73.0569931577366
38,9681,9681,27,5276,4775,171.193216550619
39,4432,4432,44,3300,4850,349.65439557935
40,1951,1951,66,2220,4925,564.747009566487
41,1014,1014,86,1560,5000,763.808884990814
42,614,614,99,1251,5075,898.102732222843
43,359,359,103,1195,5150,934.748733798512
44,199,199,96,1320,5225,864.774670458113
45,24,24,80,1828,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
