"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98335,98335,59,990,2000,499.271294626046
2,97345,97345,59,1050,2075,499.271294626046
3,96295,96295,80,747,2150,708.714277794791
4,95548,95548,96,461,2225,866.878314104426
5,95087,95087,103,430,2300,935.039331302742
6,94657,94657,99,485,2375,896.509135181012
7,94172,94172,86,735,2450,760.721261537402
8,93437,93437,66,1140,2525,560.921317607522
9,92297,92297,44,1770,2600,346.027297932059
10,90527,90527,26,3060,2675,168.652753218511
11,87467,87467,17,4830,2750,72.2251581662673
12,82637,82637,18,4680,2825,80.3533510740646
13,77957,77957,29,3000,2900,191.047266837436
14,74957,74957,47,1890,2975,377.205174292231
15,73067,73067,69,1320,3050,593.249125209521
16,71747,71747,88,950,3125,786.284025608551
17,70797,70797,100,705,3200,909.048199544129
18,70092,70092,103,691,3275,931.484695686579
19,69401,69401,94,814,3350,848.100277280071
20,68587,68587,77,1271,3425,679.310358083775
21,67316,67316,56,1860,3500,466.440597071176
22,65456,65456,36,2970,3575,261.608935830615
23,62486,62486,21,5189,3650,114.965308787709
24,57297,57297,16,6701,3725,62.4131902178511
25,50596,50596,21,5400,3800,116.819171566152
26,45196,45196,36,3210,3875,264.862771123612
27,41986,41986,57,2070,3950,470.29775251753
28,39916,39916,78,1450,4025,682.826467507219
29,38466,38466,95,1013,4100,850.414474465142
30,37453,37453,103,944,4175,932.030384451924
31,36509,36509,100,1004,4250,907.69177624843
32,35505,35505,88,1201,4325,783.357589981512
33,34304,34304,68,1920,4400,589.469170755651
34,32384,32384,47,2850,4475,373.497165692358
35,29534,29534,28,4860,4550,188.31905391813
36,24674,24674,17,7529,4625,79.2728955077235
37,17145,17145,17,7625,4700,73.0569931577366
38,9520,9520,27,5280,4775,171.193216550619
39,4365,4365,44,3300,4850,349.65439557935
40,2085,2085,66,2220,4925,564.747009566487
41,1327,1327,86,1577,5000,763.808884990814
42,847,847,99,1251,5075,898.102732222843
43,516,516,103,1213,5150,934.748733798512
44,250,250,96,1329,5225,864.774670458113
45,101,101,80,1854,5300,705.31263333815
46,36,36,59,2730,5375,495.404490558559
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
