"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98313,98313,59,990,2000,499.271294626046
2,97323,97323,59,1050,2075,499.271294626046
3,96273,96273,80,740,2150,708.714277794791
4,95533,95533,96,451,2225,866.878314104426
5,95082,95082,103,418,2300,935.039331302742
6,94664,94664,99,474,2375,896.509135181012
7,94190,94190,86,747,2450,760.721261537402
8,93443,93443,66,1140,2525,560.921317607522
9,92303,92303,44,1770,2600,346.027297932059
10,90533,90533,26,3060,2675,168.652753218511
11,87473,87473,17,4830,2750,72.2251581662673
12,82643,82643,18,4680,2825,80.3533510740646
13,77963,77963,29,3000,2900,191.047266837436
14,74963,74963,47,1890,2975,377.205174292231
15,73073,73073,69,1320,3050,593.249125209521
16,71753,71753,88,937,3125,786.284025608551
17,70816,70816,100,682,3200,909.048199544129
18,70134,70134,103,693,3275,931.484695686579
19,69441,69441,94,813,3350,848.100277280071
20,68628,68628,77,1274,3425,679.310358083775
21,67354,67354,56,1860,3500,466.440597071176
22,65494,65494,36,2970,3575,261.608935830615
23,62524,62524,21,5180,3650,114.965308787709
24,57344,57344,16,6626,3725,62.4131902178511
25,50718,50718,21,5400,3800,116.819171566152
26,45318,45318,36,3210,3875,264.862771123612
27,42108,42108,57,2070,3950,470.29775251753
28,40038,40038,78,1452,4025,682.826467507219
29,38586,38586,95,1007,4100,850.414474465142
30,37579,37579,103,943,4175,932.030384451924
31,36636,36636,100,999,4250,907.69177624843
32,35637,35637,88,1186,4325,783.357589981512
33,34451,34451,68,1920,4400,589.469170755651
34,32531,32531,47,2850,4475,373.497165692358
35,29681,29681,28,4858,4550,188.31905391813
36,24823,24823,17,7432,4625,79.2728955077235
37,17391,17391,17,7620,4700,73.0569931577366
38,9771,9771,27,5279,4775,171.193216550619
39,4553,4553,44,3300,4850,349.65439557935
40,2214,2214,66,2220,4925,564.747009566487
41,1341,1341,86,1574,5000,763.808884990814
42,831,831,99,1246,5075,898.102732222843
43,500,500,103,1206,5150,934.748733798512
44,285,285,96,1332,5225,864.774670458113
45,138,138,80,1844,5300,705.31263333815
46,77,77,59,2730,5375,495.404490558559
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
