"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97647,97647,59,990,2000,499.271294626046
2,96657,96657,59,1050,2075,499.271294626046
3,95607,95607,80,739,2150,708.714277794791
4,94868,94868,96,469,2225,866.878314104426
5,94399,94399,103,419,2300,935.039331302742
6,93980,93980,99,477,2375,896.509135181012
7,93503,93503,86,729,2450,760.721261537402
8,92774,92774,66,1140,2525,560.921317607522
9,91634,91634,44,1770,2600,346.027297932059
10,89864,89864,26,3060,2675,168.652753218511
11,86804,86804,17,4830,2750,72.2251581662673
12,81974,81974,18,4680,2825,80.3533510740646
13,77294,77294,29,3000,2900,191.047266837436
14,74294,74294,47,1890,2975,377.205174292231
15,72404,72404,69,1320,3050,593.249125209521
16,71084,71084,88,925,3125,786.284025608551
17,70159,70159,100,701,3200,909.048199544129
18,69458,69458,103,704,3275,931.484695686579
19,68754,68754,94,815,3350,848.100277280071
20,67939,67939,77,1267,3425,679.310358083775
21,66672,66672,56,1860,3500,466.440597071176
22,64812,64812,36,2970,3575,261.608935830615
23,61842,61842,21,5190,3650,114.965308787709
24,56652,56652,16,6748,3725,62.4131902178511
25,49904,49904,21,5399,3800,116.819171566152
26,44505,44505,36,3210,3875,264.862771123612
27,41295,41295,57,2070,3950,470.29775251753
28,39225,39225,78,1436,4025,682.826467507219
29,37789,37789,95,1020,4100,850.414474465142
30,36769,36769,103,945,4175,932.030384451924
31,35824,35824,100,980,4250,907.69177624843
32,34844,34844,88,1191,4325,783.357589981512
33,33653,33653,68,1920,4400,589.469170755651
34,31733,31733,47,2850,4475,373.497165692358
35,28883,28883,28,4860,4550,188.31905391813
36,24023,24023,17,7608,4625,79.2728955077235
37,16415,16415,17,7564,4700,73.0569931577366
38,8851,8851,27,5279,4775,171.193216550619
39,3870,3870,44,3300,4850,349.65439557935
40,1937,1937,66,2220,4925,564.747009566487
41,1185,1185,86,1571,5000,763.808884990814
42,766,766,99,1244,5075,898.102732222843
43,510,510,103,1216,5150,934.748733798512
44,331,331,96,1342,5225,864.774670458113
45,197,197,80,1854,5300,705.31263333815
46,28,28,59,2730,5375,495.404490558559
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
