"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97008,97008,22,2700,2000,126.903553299492
2,94308,94308,22,2820,2075,126.903553299492
3,91488,91488,24,2670,2150,142.131979695431
4,88818,88818,25,2670,2225,157.360406091371
5,86148,86148,27,2550,2300,172.58883248731
6,83598,83598,28,2520,2375,187.817258883249
7,81078,81078,30,2430,2450,203.045685279188
8,78648,78648,31,2430,2525,218.274111675127
9,76218,76218,33,2340,2600,233.502538071066
10,73878,73878,34,2340,2675,248.730964467005
11,71538,71538,36,2280,2750,263.959390862944
12,69258,69258,37,2280,2825,279.187817258883
13,66978,66978,39,2220,2900,294.416243654822
14,64758,64758,40,2220,2975,309.644670050761
15,62538,62538,42,2160,3050,324.873096446701
16,60378,60378,44,2130,3125,340.10152284264
17,58248,58248,45,2130,3200,355.329949238579
18,56118,56118,47,2070,3275,370.558375634518
19,54048,54048,48,2070,3350,385.786802030457
20,51978,51978,50,2040,3425,401.015228426396
21,49938,49938,51,2040,3500,416.243654822335
22,47898,47898,53,2010,3575,431.472081218274
23,45888,45888,54,2010,3650,446.700507614213
24,43878,43878,56,1980,3725,461.928934010152
25,41898,41898,57,1980,3800,477.157360406091
26,39918,39918,59,1950,3875,492.38578680203
27,37968,37968,60,1950,3950,507.614213197969
28,36018,36018,62,1920,4025,522.842639593909
29,34098,34098,63,1950,4100,538.071065989848
30,32148,32148,65,1920,4175,553.299492385787
31,30228,30228,66,1920,4250,568.527918781726
32,28308,28308,68,1890,4325,583.756345177665
33,26418,26418,69,1890,4400,598.984771573604
34,24528,24528,71,1890,4475,614.213197969543
35,22638,22638,72,1873,4550,629.441624365482
36,20765,20765,74,1829,4625,644.670050761421
37,18936,18936,75,1853,4700,659.89847715736
38,17083,17083,77,1768,4775,675.126903553299
39,15315,15315,79,1740,4850,690.355329949239
40,13575,13575,80,1706,4925,705.583756345178
41,11869,11869,82,1666,5000,720.812182741117
42,10203,10203,83,1652,5075,736.040609137056
43,8551,8551,85,1643,5150,751.269035532995
44,6923,6923,86,1631,5225,766.497461928934
45,5383,5383,88,1609,5300,781.725888324873
46,3907,3907,89,1561,5375,796.954314720812
47,2768,2768,91,1474,5450,812.182741116751
48,2013,2013,92,1502,5525,827.41116751269
49,1460,1460,94,1475,5600,842.639593908629
50,1005,1005,95,1490,5675,857.868020304568
