"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97286,97286,22,2700,2000,126.903553299492
2,94586,94586,22,2820,2075,126.903553299492
3,91766,91766,24,2670,2150,142.131979695431
4,89096,89096,25,2670,2225,157.360406091371
5,86426,86426,27,2550,2300,172.58883248731
6,83876,83876,28,2520,2375,187.817258883249
7,81356,81356,30,2430,2450,203.045685279188
8,78926,78926,31,2430,2525,218.274111675127
9,76496,76496,33,2340,2600,233.502538071066
10,74156,74156,34,2340,2675,248.730964467005
11,71816,71816,36,2280,2750,263.959390862944
12,69536,69536,37,2280,2825,279.187817258883
13,67256,67256,39,2220,2900,294.416243654822
14,65036,65036,40,2220,2975,309.644670050761
15,62816,62816,42,2160,3050,324.873096446701
16,60656,60656,44,2130,3125,340.10152284264
17,58526,58526,45,2130,3200,355.329949238579
18,56396,56396,47,2070,3275,370.558375634518
19,54326,54326,48,2070,3350,385.786802030457
20,52256,52256,50,2040,3425,401.015228426396
21,50216,50216,51,2040,3500,416.243654822335
22,48176,48176,53,2010,3575,431.472081218274
23,46166,46166,54,2010,3650,446.700507614213
24,44156,44156,56,1980,3725,461.928934010152
25,42176,42176,57,1980,3800,477.157360406091
26,40196,40196,59,1950,3875,492.38578680203
27,38246,38246,60,1950,3950,507.614213197969
28,36296,36296,62,1920,4025,522.842639593909
29,34376,34376,63,1950,4100,538.071065989848
30,32426,32426,65,1920,4175,553.299492385787
31,30506,30506,66,1920,4250,568.527918781726
32,28586,28586,68,1890,4325,583.756345177665
33,26696,26696,69,1890,4400,598.984771573604
34,24806,24806,71,1890,4475,614.213197969543
35,22916,22916,72,1885,4550,629.441624365482
36,21031,21031,74,1830,4625,644.670050761421
37,19201,19201,75,1850,4700,659.89847715736
38,17351,17351,77,1779,4775,675.126903553299
39,15572,15572,79,1721,4850,690.355329949239
40,13851,13851,80,1713,4925,705.583756345178
41,12138,12138,82,1663,5000,720.812182741117
42,10475,10475,83,1680,5075,736.040609137056
43,8795,8795,85,1622,5150,751.269035532995
44,7173,7173,86,1618,5225,766.497461928934
45,5602,5602,88,1576,5300,781.725888324873
46,4125,4125,89,1592,5375,796.954314720812
47,2849,2849,91,1503,5450,812.182741116751
48,2013,2013,92,1471,5525,827.41116751269
49,1439,1439,94,1490,5600,842.639593908629
50,979,979,95,1490,5675,857.868020304568
