"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,95469,95469,22,2700,2000,126.903553299492
2,92769,92769,22,2820,2075,126.903553299492
3,89949,89949,24,2670,2150,142.131979695431
4,87279,87279,25,2670,2225,157.360406091371
5,84609,84609,27,2550,2300,172.58883248731
6,82059,82059,28,2520,2375,187.817258883249
7,79539,79539,30,2430,2450,203.045685279188
8,77109,77109,31,2430,2525,218.274111675127
9,74679,74679,33,2340,2600,233.502538071066
10,72339,72339,34,2340,2675,248.730964467005
11,69999,69999,36,2280,2750,263.959390862944
12,67719,67719,37,2280,2825,279.187817258883
13,65439,65439,39,2220,2900,294.416243654822
14,63219,63219,40,2220,2975,309.644670050761
15,60999,60999,42,2160,3050,324.873096446701
16,58839,58839,44,2130,3125,340.10152284264
17,56709,56709,45,2130,3200,355.329949238579
18,54579,54579,47,2070,3275,370.558375634518
19,52509,52509,48,2070,3350,385.786802030457
20,50439,50439,50,2040,3425,401.015228426396
21,48399,48399,51,2040,3500,416.243654822335
22,46359,46359,53,2010,3575,431.472081218274
23,44349,44349,54,2010,3650,446.700507614213
24,42339,42339,56,1980,3725,461.928934010152
25,40359,40359,57,1980,3800,477.157360406091
26,38379,38379,59,1950,3875,492.38578680203
27,36429,36429,60,1950,3950,507.614213197969
28,34479,34479,62,1920,4025,522.842639593909
29,32559,32559,63,1950,4100,538.071065989848
30,30609,30609,65,1920,4175,553.299492385787
31,28689,28689,66,1920,4250,568.527918781726
32,26769,26769,68,1890,4325,583.756345177665
33,24879,24879,69,1890,4400,598.984771573604
34,22989,22989,71,1890,4475,614.213197969543
35,21099,21099,72,1887,4550,629.441624365482
36,19212,19212,74,1830,4625,644.670050761421
37,17382,17382,75,1847,4700,659.89847715736
38,15535,15535,77,1783,4775,675.126903553299
39,13752,13752,79,1731,4850,690.355329949239
40,12021,12021,80,1712,4925,705.583756345178
41,10309,10309,82,1670,5000,720.812182741117
42,8639,8639,83,1679,5075,736.040609137056
43,6960,6960,85,1627,5150,751.269035532995
44,5333,5333,86,1613,5225,766.497461928934
45,3795,3795,88,1592,5300,781.725888324873
46,2533,2533,89,1574,5375,796.954314720812
47,1655,1655,91,1490,5450,812.182741116751
48,1183,1183,92,1471,5525,827.41116751269
49,798,798,94,1483,5600,842.639593908629
50,446,446,95,1480,5675,857.868020304568
