"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97028,97028,22,2700,2000,126.903553299492
2,94328,94328,22,2820,2075,126.903553299492
3,91508,91508,24,2670,2150,142.131979695431
4,88838,88838,25,2670,2225,157.360406091371
5,86168,86168,27,2550,2300,172.58883248731
6,83618,83618,28,2520,2375,187.817258883249
7,81098,81098,30,2430,2450,203.045685279188
8,78668,78668,31,2430,2525,218.274111675127
9,76238,76238,33,2340,2600,233.502538071066
10,73898,73898,34,2340,2675,248.730964467005
11,71558,71558,36,2280,2750,263.959390862944
12,69278,69278,37,2280,2825,279.187817258883
13,66998,66998,39,2220,2900,294.416243654822
14,64778,64778,40,2220,2975,309.644670050761
15,62558,62558,42,2160,3050,324.873096446701
16,60398,60398,44,2130,3125,340.10152284264
17,58268,58268,45,2130,3200,355.329949238579
18,56138,56138,47,2070,3275,370.558375634518
19,54068,54068,48,2070,3350,385.786802030457
20,51998,51998,50,2040,3425,401.015228426396
21,49958,49958,51,2040,3500,416.243654822335
22,47918,47918,53,2010,3575,431.472081218274
23,45908,45908,54,2010,3650,446.700507614213
24,43898,43898,56,1980,3725,461.928934010152
25,41918,41918,57,1980,3800,477.157360406091
26,39938,39938,59,1950,3875,492.38578680203
27,37988,37988,60,1950,3950,507.614213197969
28,36038,36038,62,1920,4025,522.842639593909
29,34118,34118,63,1950,4100,538.071065989848
30,32168,32168,65,1920,4175,553.299492385787
31,30248,30248,66,1920,4250,568.527918781726
32,28328,28328,68,1890,4325,583.756345177665
33,26438,26438,69,1890,4400,598.984771573604
34,24548,24548,71,1890,4475,614.213197969543
35,22658,22658,72,1886,4550,629.441624365482
36,20772,20772,74,1826,4625,644.670050761421
37,18946,18946,75,1848,4700,659.89847715736
38,17098,17098,77,1752,4775,675.126903553299
39,15346,15346,79,1742,4850,690.355329949239
40,13604,13604,80,1700,4925,705.583756345178
41,11904,11904,82,1660,5000,720.812182741117
42,10244,10244,83,1658,5075,736.040609137056
43,8586,8586,85,1630,5150,751.269035532995
44,6956,6956,86,1613,5225,766.497461928934
45,5343,5343,88,1604,5300,781.725888324873
46,3831,3831,89,1557,5375,796.954314720812
47,2586,2586,91,1482,5450,812.182741116751
48,1619,1619,92,1502,5525,827.41116751269
49,954,954,94,1474,5600,842.639593908629
50,560,560,95,1503,5675,857.868020304568
