"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96286,96286,22,2700,2000,126.903553299492
2,93586,93586,22,2820,2075,126.903553299492
3,90766,90766,24,2670,2150,142.131979695431
4,88096,88096,25,2670,2225,157.360406091371
5,85426,85426,27,2550,2300,172.58883248731
6,82876,82876,28,2520,2375,187.817258883249
7,80356,80356,30,2430,2450,203.045685279188
8,77926,77926,31,2430,2525,218.274111675127
9,75496,75496,33,2340,2600,233.502538071066
10,73156,73156,34,2340,2675,248.730964467005
11,70816,70816,36,2280,2750,263.959390862944
12,68536,68536,37,2280,2825,279.187817258883
13,66256,66256,39,2220,2900,294.416243654822
14,64036,64036,40,2220,2975,309.644670050761
15,61816,61816,42,2160,3050,324.873096446701
16,59656,59656,44,2130,3125,340.10152284264
17,57526,57526,45,2130,3200,355.329949238579
18,55396,55396,47,2070,3275,370.558375634518
19,53326,53326,48,2070,3350,385.786802030457
20,51256,51256,50,2040,3425,401.015228426396
21,49216,49216,51,2040,3500,416.243654822335
22,47176,47176,53,2010,3575,431.472081218274
23,45166,45166,54,2010,3650,446.700507614213
24,43156,43156,56,1980,3725,461.928934010152
25,41176,41176,57,1980,3800,477.157360406091
26,39196,39196,59,1950,3875,492.38578680203
27,37246,37246,60,1950,3950,507.614213197969
28,35296,35296,62,1920,4025,522.842639593909
29,33376,33376,63,1950,4100,538.071065989848
30,31426,31426,65,1920,4175,553.299492385787
31,29506,29506,66,1920,4250,568.527918781726
32,27586,27586,68,1890,4325,583.756345177665
33,25696,25696,69,1890,4400,598.984771573604
34,23806,23806,71,1890,4475,614.213197969543
35,21916,21916,72,1886,4550,629.441624365482
36,20030,20030,74,1836,4625,644.670050761421
37,18194,18194,75,1850,4700,659.89847715736
38,16344,16344,77,1775,4775,675.126903553299
39,14569,14569,79,1728,4850,690.355329949239
40,12841,12841,80,1701,4925,705.583756345178
41,11140,11140,82,1675,5000,720.812182741117
42,9465,9465,83,1671,5075,736.040609137056
43,7794,7794,85,1620,5150,751.269035532995
44,6174,6174,86,1607,5225,766.497461928934
45,4676,4676,88,1583,5300,781.725888324873
46,3416,3416,89,1584,5375,796.954314720812
47,2460,2460,91,1484,5450,812.182741116751
48,1852,1852,92,1505,5525,827.41116751269
49,1317,1317,94,1484,5600,842.639593908629
50,908,908,95,1480,5675,857.868020304568
