"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96475,96475,22,2700,2000,126.903553299492
2,93775,93775,22,2820,2075,126.903553299492
3,90955,90955,24,2670,2150,142.131979695431
4,88285,88285,25,2670,2225,157.360406091371
5,85615,85615,27,2550,2300,172.58883248731
6,83065,83065,28,2520,2375,187.817258883249
7,80545,80545,30,2430,2450,203.045685279188
8,78115,78115,31,2430,2525,218.274111675127
9,75685,75685,33,2340,2600,233.502538071066
10,73345,73345,34,2340,2675,248.730964467005
11,71005,71005,36,2280,2750,263.959390862944
12,68725,68725,37,2280,2825,279.187817258883
13,66445,66445,39,2220,2900,294.416243654822
14,64225,64225,40,2220,2975,309.644670050761
15,62005,62005,42,2160,3050,324.873096446701
16,59845,59845,44,2130,3125,340.10152284264
17,57715,57715,45,2130,3200,355.329949238579
18,55585,55585,47,2070,3275,370.558375634518
19,53515,53515,48,2070,3350,385.786802030457
20,51445,51445,50,2040,3425,401.015228426396
21,49405,49405,51,2040,3500,416.243654822335
22,47365,47365,53,2010,3575,431.472081218274
23,45355,45355,54,2010,3650,446.700507614213
24,43345,43345,56,1980,3725,461.928934010152
25,41365,41365,57,1980,3800,477.157360406091
26,39385,39385,59,1950,3875,492.38578680203
27,37435,37435,60,1950,3950,507.614213197969
28,35485,35485,62,1920,4025,522.842639593909
29,33565,33565,63,1950,4100,538.071065989848
30,31615,31615,65,1920,4175,553.299492385787
31,29695,29695,66,1920,4250,568.527918781726
32,27775,27775,68,1890,4325,583.756345177665
33,25885,25885,69,1890,4400,598.984771573604
34,23995,23995,71,1890,4475,614.213197969543
35,22105,22105,72,1884,4550,629.441624365482
36,20221,20221,74,1835,4625,644.670050761421
37,18386,18386,75,1845,4700,659.89847715736
38,16541,16541,77,1769,4775,675.126903553299
39,14772,14772,79,1714,4850,690.355329949239
40,13058,13058,80,1725,4925,705.583756345178
41,11333,11333,82,1668,5000,720.812182741117
42,9665,9665,83,1671,5075,736.040609137056
43,7994,7994,85,1628,5150,751.269035532995
44,6366,6366,86,1630,5225,766.497461928934
45,4843,4843,88,1592,5300,781.725888324873
46,3445,3445,89,1559,5375,796.954314720812
47,2461,2461,91,1479,5450,812.182741116751
48,1839,1839,92,1483,5525,827.41116751269
49,1312,1312,94,1487,5600,842.639593908629
50,881,881,95,1487,5675,857.868020304568
