"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96296,96296,22,2700,2000,126.903553299492
2,93596,93596,22,2820,2075,126.903553299492
3,90776,90776,24,2670,2150,142.131979695431
4,88106,88106,25,2670,2225,157.360406091371
5,85436,85436,27,2550,2300,172.58883248731
6,82886,82886,28,2520,2375,187.817258883249
7,80366,80366,30,2430,2450,203.045685279188
8,77936,77936,31,2430,2525,218.274111675127
9,75506,75506,33,2340,2600,233.502538071066
10,73166,73166,34,2340,2675,248.730964467005
11,70826,70826,36,2280,2750,263.959390862944
12,68546,68546,37,2280,2825,279.187817258883
13,66266,66266,39,2220,2900,294.416243654822
14,64046,64046,40,2220,2975,309.644670050761
15,61826,61826,42,2160,3050,324.873096446701
16,59666,59666,44,2130,3125,340.10152284264
17,57536,57536,45,2130,3200,355.329949238579
18,55406,55406,47,2070,3275,370.558375634518
19,53336,53336,48,2070,3350,385.786802030457
20,51266,51266,50,2040,3425,401.015228426396
21,49226,49226,51,2040,3500,416.243654822335
22,47186,47186,53,2010,3575,431.472081218274
23,45176,45176,54,2010,3650,446.700507614213
24,43166,43166,56,1980,3725,461.928934010152
25,41186,41186,57,1980,3800,477.157360406091
26,39206,39206,59,1950,3875,492.38578680203
27,37256,37256,60,1950,3950,507.614213197969
28,35306,35306,62,1920,4025,522.842639593909
29,33386,33386,63,1950,4100,538.071065989848
30,31436,31436,65,1920,4175,553.299492385787
31,29516,29516,66,1920,4250,568.527918781726
32,27596,27596,68,1890,4325,583.756345177665
33,25706,25706,69,1890,4400,598.984771573604
34,23816,23816,71,1890,4475,614.213197969543
35,21926,21926,72,1882,4550,629.441624365482
36,20044,20044,74,1827,4625,644.670050761421
37,18217,18217,75,1851,4700,659.89847715736
38,16366,16366,77,1763,4775,675.126903553299
39,14603,14603,79,1734,4850,690.355329949239
40,12869,12869,80,1719,4925,705.583756345178
41,11150,11150,82,1678,5000,720.812182741117
42,9472,9472,83,1677,5075,736.040609137056
43,7795,7795,85,1626,5150,751.269035532995
44,6169,6169,86,1645,5225,766.497461928934
45,4573,4573,88,1597,5300,781.725888324873
46,3160,3160,89,1554,5375,796.954314720812
47,2139,2139,91,1491,5450,812.182741116751
48,1482,1482,92,1485,5525,827.41116751269
49,986,986,94,1470,5600,842.639593908629
50,550,550,95,1495,5675,857.868020304568
