"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96851,96851,22,2700,2000,126.903553299492
2,94151,94151,22,2820,2075,126.903553299492
3,91331,91331,24,2670,2150,142.131979695431
4,88661,88661,25,2670,2225,157.360406091371
5,85991,85991,27,2550,2300,172.58883248731
6,83441,83441,28,2520,2375,187.817258883249
7,80921,80921,30,2430,2450,203.045685279188
8,78491,78491,31,2430,2525,218.274111675127
9,76061,76061,33,2340,2600,233.502538071066
10,73721,73721,34,2340,2675,248.730964467005
11,71381,71381,36,2280,2750,263.959390862944
12,69101,69101,37,2280,2825,279.187817258883
13,66821,66821,39,2220,2900,294.416243654822
14,64601,64601,40,2220,2975,309.644670050761
15,62381,62381,42,2160,3050,324.873096446701
16,60221,60221,44,2130,3125,340.10152284264
17,58091,58091,45,2130,3200,355.329949238579
18,55961,55961,47,2070,3275,370.558375634518
19,53891,53891,48,2070,3350,385.786802030457
20,51821,51821,50,2040,3425,401.015228426396
21,49781,49781,51,2040,3500,416.243654822335
22,47741,47741,53,2010,3575,431.472081218274
23,45731,45731,54,2010,3650,446.700507614213
24,43721,43721,56,1980,3725,461.928934010152
25,41741,41741,57,1980,3800,477.157360406091
26,39761,39761,59,1950,3875,492.38578680203
27,37811,37811,60,1950,3950,507.614213197969
28,35861,35861,62,1920,4025,522.842639593909
29,33941,33941,63,1950,4100,538.071065989848
30,31991,31991,65,1920,4175,553.299492385787
31,30071,30071,66,1920,4250,568.527918781726
32,28151,28151,68,1890,4325,583.756345177665
33,26261,26261,69,1890,4400,598.984771573604
34,24371,24371,71,1890,4475,614.213197969543
35,22481,22481,72,1878,4550,629.441624365482
36,20603,20603,74,1820,4625,644.670050761421
37,18783,18783,75,1852,4700,659.89847715736
38,16931,16931,77,1779,4775,675.126903553299
39,15152,15152,79,1736,4850,690.355329949239
40,13416,13416,80,1720,4925,705.583756345178
41,11696,11696,82,1677,5000,720.812182741117
42,10019,10019,83,1666,5075,736.040609137056
43,8353,8353,85,1634,5150,751.269035532995
44,6719,6719,86,1610,5225,766.497461928934
45,5139,5139,88,1587,5300,781.725888324873
46,3743,3743,89,1557,5375,796.954314720812
47,2661,2661,91,1494,5450,812.182741116751
48,1868,1868,92,1508,5525,827.41116751269
49,1262,1262,94,1489,5600,842.639593908629
50,759,759,95,1474,5675,857.868020304568
