"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97007,97007,22,2700,2000,126.903553299492
2,94307,94307,22,2820,2075,126.903553299492
3,91487,91487,24,2670,2150,142.131979695431
4,88817,88817,25,2670,2225,157.360406091371
5,86147,86147,27,2550,2300,172.58883248731
6,83597,83597,28,2520,2375,187.817258883249
7,81077,81077,30,2430,2450,203.045685279188
8,78647,78647,31,2430,2525,218.274111675127
9,76217,76217,33,2340,2600,233.502538071066
10,73877,73877,34,2340,2675,248.730964467005
11,71537,71537,36,2280,2750,263.959390862944
12,69257,69257,37,2280,2825,279.187817258883
13,66977,66977,39,2220,2900,294.416243654822
14,64757,64757,40,2220,2975,309.644670050761
15,62537,62537,42,2160,3050,324.873096446701
16,60377,60377,44,2130,3125,340.10152284264
17,58247,58247,45,2130,3200,355.329949238579
18,56117,56117,47,2070,3275,370.558375634518
19,54047,54047,48,2070,3350,385.786802030457
20,51977,51977,50,2040,3425,401.015228426396
21,49937,49937,51,2040,3500,416.243654822335
22,47897,47897,53,2010,3575,431.472081218274
23,45887,45887,54,2010,3650,446.700507614213
24,43877,43877,56,1980,3725,461.928934010152
25,41897,41897,57,1980,3800,477.157360406091
26,39917,39917,59,1950,3875,492.38578680203
27,37967,37967,60,1950,3950,507.614213197969
28,36017,36017,62,1920,4025,522.842639593909
29,34097,34097,63,1950,4100,538.071065989848
30,32147,32147,65,1920,4175,553.299492385787
31,30227,30227,66,1920,4250,568.527918781726
32,28307,28307,68,1890,4325,583.756345177665
33,26417,26417,69,1890,4400,598.984771573604
34,24527,24527,71,1890,4475,614.213197969543
35,22637,22637,72,1884,4550,629.441624365482
36,20753,20753,74,1830,4625,644.670050761421
37,18923,18923,75,1855,4700,659.89847715736
38,17068,17068,77,1783,4775,675.126903553299
39,15285,15285,79,1742,4850,690.355329949239
40,13543,13543,80,1718,4925,705.583756345178
41,11825,11825,82,1668,5000,720.812182741117
42,10157,10157,83,1655,5075,736.040609137056
43,8502,8502,85,1618,5150,751.269035532995
44,6884,6884,86,1626,5225,766.497461928934
45,5258,5258,88,1599,5300,781.725888324873
46,3790,3790,89,1566,5375,796.954314720812
47,2667,2667,91,1501,5450,812.182741116751
48,1928,1928,92,1489,5525,827.41116751269
49,1271,1271,94,1498,5600,842.639593908629
50,716,716,95,1490,5675,857.868020304568
