"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96905,96905,22,2700,2000,126.903553299492
2,94205,94205,22,2820,2075,126.903553299492
3,91385,91385,24,2670,2150,142.131979695431
4,88715,88715,25,2670,2225,157.360406091371
5,86045,86045,27,2550,2300,172.58883248731
6,83495,83495,28,2520,2375,187.817258883249
7,80975,80975,30,2430,2450,203.045685279188
8,78545,78545,31,2430,2525,218.274111675127
9,76115,76115,33,2340,2600,233.502538071066
10,73775,73775,34,2340,2675,248.730964467005
11,71435,71435,36,2280,2750,263.959390862944
12,69155,69155,37,2280,2825,279.187817258883
13,66875,66875,39,2220,2900,294.416243654822
14,64655,64655,40,2220,2975,309.644670050761
15,62435,62435,42,2160,3050,324.873096446701
16,60275,60275,44,2130,3125,340.10152284264
17,58145,58145,45,2130,3200,355.329949238579
18,56015,56015,47,2070,3275,370.558375634518
19,53945,53945,48,2070,3350,385.786802030457
20,51875,51875,50,2040,3425,401.015228426396
21,49835,49835,51,2040,3500,416.243654822335
22,47795,47795,53,2010,3575,431.472081218274
23,45785,45785,54,2010,3650,446.700507614213
24,43775,43775,56,1980,3725,461.928934010152
25,41795,41795,57,1980,3800,477.157360406091
26,39815,39815,59,1950,3875,492.38578680203
27,37865,37865,60,1950,3950,507.614213197969
28,35915,35915,62,1920,4025,522.842639593909
29,33995,33995,63,1950,4100,538.071065989848
30,32045,32045,65,1920,4175,553.299492385787
31,30125,30125,66,1920,4250,568.527918781726
32,28205,28205,68,1890,4325,583.756345177665
33,26315,26315,69,1890,4400,598.984771573604
34,24425,24425,71,1890,4475,614.213197969543
35,22535,22535,72,1883,4550,629.441624365482
36,20652,20652,74,1827,4625,644.670050761421
37,18825,18825,75,1854,4700,659.89847715736
38,16971,16971,77,1782,4775,675.126903553299
39,15189,15189,79,1722,4850,690.355329949239
40,13467,13467,80,1705,4925,705.583756345178
41,11762,11762,82,1682,5000,720.812182741117
42,10080,10080,83,1668,5075,736.040609137056
43,8412,8412,85,1622,5150,751.269035532995
44,6790,6790,86,1609,5225,766.497461928934
45,5210,5210,88,1589,5300,781.725888324873
46,3749,3749,89,1566,5375,796.954314720812
47,2541,2541,91,1485,5450,812.182741116751
48,1674,1674,92,1484,5525,827.41116751269
49,981,981,94,1464,5600,842.639593908629
50,565,565,95,1490,5675,857.868020304568
