"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96690,96690,22,2700,2000,126.903553299492
2,93990,93990,22,2820,2075,126.903553299492
3,91170,91170,24,2670,2150,142.131979695431
4,88500,88500,25,2670,2225,157.360406091371
5,85830,85830,27,2550,2300,172.58883248731
6,83280,83280,28,2520,2375,187.817258883249
7,80760,80760,30,2430,2450,203.045685279188
8,78330,78330,31,2430,2525,218.274111675127
9,75900,75900,33,2340,2600,233.502538071066
10,73560,73560,34,2340,2675,248.730964467005
11,71220,71220,36,2280,2750,263.959390862944
12,68940,68940,37,2280,2825,279.187817258883
13,66660,66660,39,2220,2900,294.416243654822
14,64440,64440,40,2220,2975,309.644670050761
15,62220,62220,42,2160,3050,324.873096446701
16,60060,60060,44,2130,3125,340.10152284264
17,57930,57930,45,2130,3200,355.329949238579
18,55800,55800,47,2070,3275,370.558375634518
19,53730,53730,48,2070,3350,385.786802030457
20,51660,51660,50,2040,3425,401.015228426396
21,49620,49620,51,2040,3500,416.243654822335
22,47580,47580,53,2010,3575,431.472081218274
23,45570,45570,54,2010,3650,446.700507614213
24,43560,43560,56,1980,3725,461.928934010152
25,41580,41580,57,1980,3800,477.157360406091
26,39600,39600,59,1950,3875,492.38578680203
27,37650,37650,60,1950,3950,507.614213197969
28,35700,35700,62,1920,4025,522.842639593909
29,33780,33780,63,1950,4100,538.071065989848
30,31830,31830,65,1920,4175,553.299492385787
31,29910,29910,66,1920,4250,568.527918781726
32,27990,27990,68,1890,4325,583.756345177665
33,26100,26100,69,1890,4400,598.984771573604
34,24210,24210,71,1890,4475,614.213197969543
35,22320,22320,72,1886,4550,629.441624365482
36,20434,20434,74,1833,4625,644.670050761421
37,18601,18601,75,1844,4700,659.89847715736
38,16757,16757,77,1758,4775,675.126903553299
39,14999,14999,79,1736,4850,690.355329949239
40,13263,13263,80,1705,4925,705.583756345178
41,11558,11558,82,1663,5000,720.812182741117
42,9895,9895,83,1671,5075,736.040609137056
43,8224,8224,85,1621,5150,751.269035532995
44,6603,6603,86,1598,5225,766.497461928934
45,5005,5005,88,1585,5300,781.725888324873
46,3489,3489,89,1601,5375,796.954314720812
47,2543,2543,91,1493,5450,812.182741116751
48,1906,1906,92,1511,5525,827.41116751269
49,1311,1311,94,1484,5600,842.639593908629
50,814,814,95,1508,5675,857.868020304568
