"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96526,96526,22,2700,2000,126.903553299492
2,93826,93826,22,2820,2075,126.903553299492
3,91006,91006,24,2670,2150,142.131979695431
4,88336,88336,25,2670,2225,157.360406091371
5,85666,85666,27,2550,2300,172.58883248731
6,83116,83116,28,2520,2375,187.817258883249
7,80596,80596,30,2430,2450,203.045685279188
8,78166,78166,31,2430,2525,218.274111675127
9,75736,75736,33,2340,2600,233.502538071066
10,73396,73396,34,2340,2675,248.730964467005
11,71056,71056,36,2280,2750,263.959390862944
12,68776,68776,37,2280,2825,279.187817258883
13,66496,66496,39,2220,2900,294.416243654822
14,64276,64276,40,2220,2975,309.644670050761
15,62056,62056,42,2160,3050,324.873096446701
16,59896,59896,44,2130,3125,340.10152284264
17,57766,57766,45,2130,3200,355.329949238579
18,55636,55636,47,2070,3275,370.558375634518
19,53566,53566,48,2070,3350,385.786802030457
20,51496,51496,50,2040,3425,401.015228426396
21,49456,49456,51,2040,3500,416.243654822335
22,47416,47416,53,2010,3575,431.472081218274
23,45406,45406,54,2010,3650,446.700507614213
24,43396,43396,56,1980,3725,461.928934010152
25,41416,41416,57,1980,3800,477.157360406091
26,39436,39436,59,1950,3875,492.38578680203
27,37486,37486,60,1950,3950,507.614213197969
28,35536,35536,62,1920,4025,522.842639593909
29,33616,33616,63,1950,4100,538.071065989848
30,31666,31666,65,1920,4175,553.299492385787
31,29746,29746,66,1920,4250,568.527918781726
32,27826,27826,68,1890,4325,583.756345177665
33,25936,25936,69,1890,4400,598.984771573604
34,24046,24046,71,1890,4475,614.213197969543
35,22156,22156,72,1886,4550,629.441624365482
36,20270,20270,74,1829,4625,644.670050761421
37,18441,18441,75,1851,4700,659.89847715736
38,16590,16590,77,1772,4775,675.126903553299
39,14818,14818,79,1736,4850,690.355329949239
40,13082,13082,80,1701,4925,705.583756345178
41,11381,11381,82,1665,5000,720.812182741117
42,9716,9716,83,1672,5075,736.040609137056
43,8044,8044,85,1623,5150,751.269035532995
44,6421,6421,86,1616,5225,766.497461928934
45,4805,4805,88,1588,5300,781.725888324873
46,3389,3389,89,1579,5375,796.954314720812
47,2263,2263,91,1483,5450,812.182741116751
48,1565,1565,92,1507,5525,827.41116751269
49,1057,1057,94,1480,5600,842.639593908629
50,634,634,95,1481,5675,857.868020304568
