"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96626,96626,22,2700,2000,126.903553299492
2,93926,93926,22,2820,2075,126.903553299492
3,91106,91106,24,2670,2150,142.131979695431
4,88436,88436,25,2670,2225,157.360406091371
5,85766,85766,27,2550,2300,172.58883248731
6,83216,83216,28,2520,2375,187.817258883249
7,80696,80696,30,2430,2450,203.045685279188
8,78266,78266,31,2430,2525,218.274111675127
9,75836,75836,33,2340,2600,233.502538071066
10,73496,73496,34,2340,2675,248.730964467005
11,71156,71156,36,2280,2750,263.959390862944
12,68876,68876,37,2280,2825,279.187817258883
13,66596,66596,39,2220,2900,294.416243654822
14,64376,64376,40,2220,2975,309.644670050761
15,62156,62156,42,2160,3050,324.873096446701
16,59996,59996,44,2130,3125,340.10152284264
17,57866,57866,45,2130,3200,355.329949238579
18,55736,55736,47,2070,3275,370.558375634518
19,53666,53666,48,2070,3350,385.786802030457
20,51596,51596,50,2040,3425,401.015228426396
21,49556,49556,51,2040,3500,416.243654822335
22,47516,47516,53,2010,3575,431.472081218274
23,45506,45506,54,2010,3650,446.700507614213
24,43496,43496,56,1980,3725,461.928934010152
25,41516,41516,57,1980,3800,477.157360406091
26,39536,39536,59,1950,3875,492.38578680203
27,37586,37586,60,1950,3950,507.614213197969
28,35636,35636,62,1920,4025,522.842639593909
29,33716,33716,63,1950,4100,538.071065989848
30,31766,31766,65,1920,4175,553.299492385787
31,29846,29846,66,1920,4250,568.527918781726
32,27926,27926,68,1890,4325,583.756345177665
33,26036,26036,69,1890,4400,598.984771573604
34,24146,24146,71,1890,4475,614.213197969543
35,22256,22256,72,1877,4550,629.441624365482
36,20379,20379,74,1828,4625,644.670050761421
37,18551,18551,75,1852,4700,659.89847715736
38,16699,16699,77,1778,4775,675.126903553299
39,14921,14921,79,1740,4850,690.355329949239
40,13181,13181,80,1712,4925,705.583756345178
41,11469,11469,82,1672,5000,720.812182741117
42,9797,9797,83,1668,5075,736.040609137056
43,8129,8129,85,1616,5150,751.269035532995
44,6513,6513,86,1627,5225,766.497461928934
45,4953,4953,88,1599,5300,781.725888324873
46,3584,3584,89,1594,5375,796.954314720812
47,2489,2489,91,1477,5450,812.182741116751
48,1821,1821,92,1478,5525,827.41116751269
49,1267,1267,94,1485,5600,842.639593908629
50,799,799,95,1507,5675,857.868020304568
