"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97287,97287,22,2700,2000,126.903553299492
2,94587,94587,22,2820,2075,126.903553299492
3,91767,91767,24,2670,2150,142.131979695431
4,89097,89097,25,2670,2225,157.360406091371
5,86427,86427,27,2550,2300,172.58883248731
6,83877,83877,28,2520,2375,187.817258883249
7,81357,81357,30,2430,2450,203.045685279188
8,78927,78927,31,2430,2525,218.274111675127
9,76497,76497,33,2340,2600,233.502538071066
10,74157,74157,34,2340,2675,248.730964467005
11,71817,71817,36,2280,2750,263.959390862944
12,69537,69537,37,2280,2825,279.187817258883
13,67257,67257,39,2220,2900,294.416243654822
14,65037,65037,40,2220,2975,309.644670050761
15,62817,62817,42,2160,3050,324.873096446701
16,60657,60657,44,2130,3125,340.10152284264
17,58527,58527,45,2130,3200,355.329949238579
18,56397,56397,47,2070,3275,370.558375634518
19,54327,54327,48,2070,3350,385.786802030457
20,52257,52257,50,2040,3425,401.015228426396
21,50217,50217,51,2040,3500,416.243654822335
22,48177,48177,53,2010,3575,431.472081218274
23,46167,46167,54,2010,3650,446.700507614213
24,44157,44157,56,1980,3725,461.928934010152
25,42177,42177,57,1980,3800,477.157360406091
26,40197,40197,59,1950,3875,492.38578680203
27,38247,38247,60,1950,3950,507.614213197969
28,36297,36297,62,1920,4025,522.842639593909
29,34377,34377,63,1950,4100,538.071065989848
30,32427,32427,65,1920,4175,553.299492385787
31,30507,30507,66,1920,4250,568.527918781726
32,28587,28587,68,1890,4325,583.756345177665
33,26697,26697,69,1890,4400,598.984771573604
34,24807,24807,71,1890,4475,614.213197969543
35,22917,22917,72,1885,4550,629.441624365482
36,21032,21032,74,1827,4625,644.670050761421
37,19205,19205,75,1848,4700,659.89847715736
38,17357,17357,77,1780,4775,675.126903553299
39,15577,15577,79,1732,4850,690.355329949239
40,13845,13845,80,1696,4925,705.583756345178
41,12149,12149,82,1667,5000,720.812182741117
42,10482,10482,83,1658,5075,736.040609137056
43,8824,8824,85,1621,5150,751.269035532995
44,7203,7203,86,1631,5225,766.497461928934
45,5572,5572,88,1586,5300,781.725888324873
46,4153,4153,89,1557,5375,796.954314720812
47,3069,3069,91,1489,5450,812.182741116751
48,2285,2285,92,1491,5525,827.41116751269
49,1549,1549,94,1494,5600,842.639593908629
50,958,958,95,1480,5675,857.868020304568
