"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96103,96103,22,2700,2000,126.903553299492
2,93403,93403,22,2820,2075,126.903553299492
3,90583,90583,24,2670,2150,142.131979695431
4,87913,87913,25,2670,2225,157.360406091371
5,85243,85243,27,2550,2300,172.58883248731
6,82693,82693,28,2520,2375,187.817258883249
7,80173,80173,30,2430,2450,203.045685279188
8,77743,77743,31,2430,2525,218.274111675127
9,75313,75313,33,2340,2600,233.502538071066
10,72973,72973,34,2340,2675,248.730964467005
11,70633,70633,36,2280,2750,263.959390862944
12,68353,68353,37,2280,2825,279.187817258883
13,66073,66073,39,2220,2900,294.416243654822
14,63853,63853,40,2220,2975,309.644670050761
15,61633,61633,42,2160,3050,324.873096446701
16,59473,59473,44,2130,3125,340.10152284264
17,57343,57343,45,2130,3200,355.329949238579
18,55213,55213,47,2070,3275,370.558375634518
19,53143,53143,48,2070,3350,385.786802030457
20,51073,51073,50,2040,3425,401.015228426396
21,49033,49033,51,2040,3500,416.243654822335
22,46993,46993,53,2010,3575,431.472081218274
23,44983,44983,54,2010,3650,446.700507614213
24,42973,42973,56,1980,3725,461.928934010152
25,40993,40993,57,1980,3800,477.157360406091
26,39013,39013,59,1950,3875,492.38578680203
27,37063,37063,60,1950,3950,507.614213197969
28,35113,35113,62,1920,4025,522.842639593909
29,33193,33193,63,1950,4100,538.071065989848
30,31243,31243,65,1920,4175,553.299492385787
31,29323,29323,66,1920,4250,568.527918781726
32,27403,27403,68,1890,4325,583.756345177665
33,25513,25513,69,1890,4400,598.984771573604
34,23623,23623,71,1888,4475,614.213197969543
35,21735,21735,72,1881,4550,629.441624365482
36,19854,19854,74,1828,4625,644.670050761421
37,18026,18026,75,1860,4700,659.89847715736
38,16166,16166,77,1763,4775,675.126903553299
39,14403,14403,79,1728,4850,690.355329949239
40,12675,12675,80,1715,4925,705.583756345178
41,10960,10960,82,1664,5000,720.812182741117
42,9296,9296,83,1665,5075,736.040609137056
43,7631,7631,85,1617,5150,751.269035532995
44,6014,6014,86,1617,5225,766.497461928934
45,4411,4411,88,1576,5300,781.725888324873
46,3028,3028,89,1582,5375,796.954314720812
47,1977,1977,91,1500,5450,812.182741116751
48,1273,1273,92,1494,5525,827.41116751269
49,753,753,94,1482,5600,842.639593908629
50,379,379,95,1501,5675,857.868020304568
