"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96701,96701,22,2700,2000,126.903553299492
2,94001,94001,22,2820,2075,126.903553299492
3,91181,91181,24,2670,2150,142.131979695431
4,88511,88511,25,2670,2225,157.360406091371
5,85841,85841,27,2550,2300,172.58883248731
6,83291,83291,28,2520,2375,187.817258883249
7,80771,80771,30,2430,2450,203.045685279188
8,78341,78341,31,2430,2525,218.274111675127
9,75911,75911,33,2340,2600,233.502538071066
10,73571,73571,34,2340,2675,248.730964467005
11,71231,71231,36,2280,2750,263.959390862944
12,68951,68951,37,2280,2825,279.187817258883
13,66671,66671,39,2220,2900,294.416243654822
14,64451,64451,40,2220,2975,309.644670050761
15,62231,62231,42,2160,3050,324.873096446701
16,60071,60071,44,2130,3125,340.10152284264
17,57941,57941,45,2130,3200,355.329949238579
18,55811,55811,47,2070,3275,370.558375634518
19,53741,53741,48,2070,3350,385.786802030457
20,51671,51671,50,2040,3425,401.015228426396
21,49631,49631,51,2040,3500,416.243654822335
22,47591,47591,53,2010,3575,431.472081218274
23,45581,45581,54,2010,3650,446.700507614213
24,43571,43571,56,1980,3725,461.928934010152
25,41591,41591,57,1980,3800,477.157360406091
26,39611,39611,59,1950,3875,492.38578680203
27,37661,37661,60,1950,3950,507.614213197969
28,35711,35711,62,1920,4025,522.842639593909
29,33791,33791,63,1950,4100,538.071065989848
30,31841,31841,65,1920,4175,553.299492385787
31,29921,29921,66,1920,4250,568.527918781726
32,28001,28001,68,1890,4325,583.756345177665
33,26111,26111,69,1890,4400,598.984771573604
34,24221,24221,71,1890,4475,614.213197969543
35,22331,22331,72,1881,4550,629.441624365482
36,20450,20450,74,1829,4625,644.670050761421
37,18621,18621,75,1851,4700,659.89847715736
38,16770,16770,77,1765,4775,675.126903553299
39,15005,15005,79,1709,4850,690.355329949239
40,13296,13296,80,1702,4925,705.583756345178
41,11594,11594,82,1672,5000,720.812182741117
42,9922,9922,83,1651,5075,736.040609137056
43,8271,8271,85,1633,5150,751.269035532995
44,6638,6638,86,1624,5225,766.497461928934
45,5052,5052,88,1578,5300,781.725888324873
46,3722,3722,89,1556,5375,796.954314720812
47,2634,2634,91,1483,5450,812.182741116751
48,1860,1860,92,1492,5525,827.41116751269
49,1296,1296,94,1477,5600,842.639593908629
50,849,849,95,1499,5675,857.868020304568
