"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,95732,95732,22,2700,2000,126.903553299492
2,93032,93032,22,2820,2075,126.903553299492
3,90212,90212,24,2670,2150,142.131979695431
4,87542,87542,25,2670,2225,157.360406091371
5,84872,84872,27,2550,2300,172.58883248731
6,82322,82322,28,2520,2375,187.817258883249
7,79802,79802,30,2430,2450,203.045685279188
8,77372,77372,31,2430,2525,218.274111675127
9,74942,74942,33,2340,2600,233.502538071066
10,72602,72602,34,2340,2675,248.730964467005
11,70262,70262,36,2280,2750,263.959390862944
12,67982,67982,37,2280,2825,279.187817258883
13,65702,65702,39,2220,2900,294.416243654822
14,63482,63482,40,2220,2975,309.644670050761
15,61262,61262,42,2160,3050,324.873096446701
16,59102,59102,44,2130,3125,340.10152284264
17,56972,56972,45,2130,3200,355.329949238579
18,54842,54842,47,2070,3275,370.558375634518
19,52772,52772,48,2070,3350,385.786802030457
20,50702,50702,50,2040,3425,401.015228426396
21,48662,48662,51,2040,3500,416.243654822335
22,46622,46622,53,2010,3575,431.472081218274
23,44612,44612,54,2010,3650,446.700507614213
24,42602,42602,56,1980,3725,461.928934010152
25,40622,40622,57,1980,3800,477.157360406091
26,38642,38642,59,1950,3875,492.38578680203
27,36692,36692,60,1950,3950,507.614213197969
28,34742,34742,62,1920,4025,522.842639593909
29,32822,32822,63,1950,4100,538.071065989848
30,30872,30872,65,1920,4175,553.299492385787
31,28952,28952,66,1920,4250,568.527918781726
32,27032,27032,68,1890,4325,583.756345177665
33,25142,25142,69,1890,4400,598.984771573604
34,23252,23252,71,1890,4475,614.213197969543
35,21362,21362,72,1877,4550,629.441624365482
36,19485,19485,74,1833,4625,644.670050761421
37,17652,17652,75,1851,4700,659.89847715736
38,15801,15801,77,1773,4775,675.126903553299
39,14028,14028,79,1718,4850,690.355329949239
40,12310,12310,80,1710,4925,705.583756345178
41,10600,10600,82,1662,5000,720.812182741117
42,8938,8938,83,1661,5075,736.040609137056
43,7277,7277,85,1637,5150,751.269035532995
44,5640,5640,86,1622,5225,766.497461928934
45,4150,4150,88,1576,5300,781.725888324873
46,2983,2983,89,1599,5375,796.954314720812
47,2117,2117,91,1499,5450,812.182741116751
48,1439,1439,92,1498,5525,827.41116751269
49,963,963,94,1487,5600,842.639593908629
50,590,590,95,1481,5675,857.868020304568
