"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96720,96720,22,2700,2000,126.903553299492
2,94020,94020,22,2820,2075,126.903553299492
3,91200,91200,24,2670,2150,142.131979695431
4,88530,88530,25,2670,2225,157.360406091371
5,85860,85860,27,2550,2300,172.58883248731
6,83310,83310,28,2520,2375,187.817258883249
7,80790,80790,30,2430,2450,203.045685279188
8,78360,78360,31,2430,2525,218.274111675127
9,75930,75930,33,2340,2600,233.502538071066
10,73590,73590,34,2340,2675,248.730964467005
11,71250,71250,36,2280,2750,263.959390862944
12,68970,68970,37,2280,2825,279.187817258883
13,66690,66690,39,2220,2900,294.416243654822
14,64470,64470,40,2220,2975,309.644670050761
15,62250,62250,42,2160,3050,324.873096446701
16,60090,60090,44,2130,3125,340.10152284264
17,57960,57960,45,2130,3200,355.329949238579
18,55830,55830,47,2070,3275,370.558375634518
19,53760,53760,48,2070,3350,385.786802030457
20,51690,51690,50,2040,3425,401.015228426396
21,49650,49650,51,2040,3500,416.243654822335
22,47610,47610,53,2010,3575,431.472081218274
23,45600,45600,54,2010,3650,446.700507614213
24,43590,43590,56,1980,3725,461.928934010152
25,41610,41610,57,1980,3800,477.157360406091
26,39630,39630,59,1950,3875,492.38578680203
27,37680,37680,60,1950,3950,507.614213197969
28,35730,35730,62,1920,4025,522.842639593909
29,33810,33810,63,1950,4100,538.071065989848
30,31860,31860,65,1920,4175,553.299492385787
31,29940,29940,66,1920,4250,568.527918781726
32,28020,28020,68,1890,4325,583.756345177665
33,26130,26130,69,1890,4400,598.984771573604
34,24240,24240,71,1890,4475,614.213197969543
35,22350,22350,72,1875,4550,629.441624365482
36,20475,20475,74,1833,4625,644.670050761421
37,18642,18642,75,1854,4700,659.89847715736
38,16788,16788,77,1761,4775,675.126903553299
39,15027,15027,79,1718,4850,690.355329949239
40,13309,13309,80,1710,4925,705.583756345178
41,11599,11599,82,1690,5000,720.812182741117
42,9909,9909,83,1658,5075,736.040609137056
43,8251,8251,85,1619,5150,751.269035532995
44,6632,6632,86,1615,5225,766.497461928934
45,5052,5052,88,1596,5300,781.725888324873
46,3700,3700,89,1570,5375,796.954314720812
47,2603,2603,91,1491,5450,812.182741116751
48,1905,1905,92,1479,5525,827.41116751269
49,1313,1313,94,1491,5600,842.639593908629
50,773,773,95,1479,5675,857.868020304568
