"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,96501,96501,22,2700,2000,126.903553299492
"2",2,93801,93801,22,2820,2075,126.903553299492
"3",3,90981,90981,24,2670,2150,142.131979695431
"4",4,88311,88311,25,2670,2225,157.360406091371
"5",5,85641,85641,27,2550,2300,172.58883248731
"6",6,83091,83091,28,2520,2375,187.817258883249
"7",7,80571,80571,30,2430,2450,203.045685279188
"8",8,78141,78141,31,2430,2525,218.274111675127
"9",9,75711,75711,33,2340,2600,233.502538071066
"10",10,73371,73371,34,2340,2675,248.730964467005
"11",11,71031,71031,36,2280,2750,263.959390862944
"12",12,68751,68751,37,2280,2825,279.187817258883
"13",13,66471,66471,39,2220,2900,294.416243654822
"14",14,64251,64251,40,2220,2975,309.644670050761
"15",15,62031,62031,42,2160,3050,324.873096446701
"16",16,59871,59871,44,2130,3125,340.10152284264
"17",17,57741,57741,45,2130,3200,355.329949238579
"18",18,55611,55611,47,2070,3275,370.558375634518
"19",19,53541,53541,48,2070,3350,385.786802030457
"20",20,51471,51471,50,2040,3425,401.015228426396
"21",21,49431,49431,51,2040,3500,416.243654822335
"22",22,47391,47391,53,2010,3575,431.472081218274
"23",23,45381,45381,54,2010,3650,446.700507614213
"24",24,43371,43371,56,1980,3725,461.928934010152
"25",25,41391,41391,57,1980,3800,477.157360406091
"26",26,39411,39411,59,1950,3875,492.38578680203
"27",27,37461,37461,60,1950,3950,507.614213197969
"28",28,35511,35511,62,1920,4025,522.842639593909
"29",29,33591,33591,63,1950,4100,538.071065989848
"30",30,31641,31641,65,1920,4175,553.299492385787
"31",31,29721,29721,66,1920,4250,568.527918781726
"32",32,27801,27801,68,1890,4325,583.756345177665
"33",33,25911,25911,69,1890,4400,598.984771573604
"34",34,24021,24021,71,1890,4475,614.213197969543
"35",35,22131,22131,72,1875,4550,629.441624365482
"36",36,20256,20256,74,1830,4625,644.670050761421
"37",37,18426,18426,75,1836,4700,659.89847715736
"38",38,16590,16590,77,1774,4775,675.126903553299
"39",39,14816,14816,79,1711,4850,690.355329949239
"40",40,13105,13105,80,1699,4925,705.583756345178
"41",41,11406,11406,82,1665,5000,720.812182741117
"42",42,9741,9741,83,1690,5075,736.040609137056
"43",43,8051,8051,85,1641,5150,751.269035532995
"44",44,6412,6412,86,1617,5225,766.497461928934
"45",45,4868,4868,88,1606,5300,781.725888324873
"46",46,3558,3558,89,1595,5375,796.954314720812
"47",47,2535,2535,91,1486,5450,812.182741116751
"48",48,1782,1782,92,1514,5525,827.41116751269
"49",49,1153,1153,94,1487,5600,842.639593908629
"50",50,701,701,95,1480,5675,857.868020304568
