"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,95684,95684,22,2700,2000,126.903553299492
"2",2,92984,92984,22,2820,2075,126.903553299492
"3",3,90164,90164,24,2670,2150,142.131979695431
"4",4,87494,87494,25,2670,2225,157.360406091371
"5",5,84824,84824,27,2550,2300,172.58883248731
"6",6,82274,82274,28,2520,2375,187.817258883249
"7",7,79754,79754,30,2430,2450,203.045685279188
"8",8,77324,77324,31,2430,2525,218.274111675127
"9",9,74894,74894,33,2340,2600,233.502538071066
"10",10,72554,72554,34,2340,2675,248.730964467005
"11",11,70214,70214,36,2280,2750,263.959390862944
"12",12,67934,67934,37,2280,2825,279.187817258883
"13",13,65654,65654,39,2220,2900,294.416243654822
"14",14,63434,63434,40,2220,2975,309.644670050761
"15",15,61214,61214,42,2160,3050,324.873096446701
"16",16,59054,59054,44,2130,3125,340.10152284264
"17",17,56924,56924,45,2130,3200,355.329949238579
"18",18,54794,54794,47,2070,3275,370.558375634518
"19",19,52724,52724,48,2070,3350,385.786802030457
"20",20,50654,50654,50,2040,3425,401.015228426396
"21",21,48614,48614,51,2040,3500,416.243654822335
"22",22,46574,46574,53,2010,3575,431.472081218274
"23",23,44564,44564,54,2010,3650,446.700507614213
"24",24,42554,42554,56,1980,3725,461.928934010152
"25",25,40574,40574,57,1980,3800,477.157360406091
"26",26,38594,38594,59,1950,3875,492.38578680203
"27",27,36644,36644,60,1950,3950,507.614213197969
"28",28,34694,34694,62,1920,4025,522.842639593909
"29",29,32774,32774,63,1950,4100,538.071065989848
"30",30,30824,30824,65,1920,4175,553.299492385787
"31",31,28904,28904,66,1920,4250,568.527918781726
"32",32,26984,26984,68,1890,4325,583.756345177665
"33",33,25094,25094,69,1890,4400,598.984771573604
"34",34,23204,23204,71,1890,4475,614.213197969543
"35",35,21314,21314,72,1879,4550,629.441624365482
"36",36,19435,19435,74,1830,4625,644.670050761421
"37",37,17605,17605,75,1848,4700,659.89847715736
"38",38,15757,15757,77,1767,4775,675.126903553299
"39",39,13990,13990,79,1709,4850,690.355329949239
"40",40,12281,12281,80,1710,4925,705.583756345178
"41",41,10571,10571,82,1663,5000,720.812182741117
"42",42,8908,8908,83,1658,5075,736.040609137056
"43",43,7250,7250,85,1631,5150,751.269035532995
"44",44,5633,5633,86,1630,5225,766.497461928934
"45",45,4127,4127,88,1577,5300,781.725888324873
"46",46,2852,2852,89,1581,5375,796.954314720812
"47",47,1967,1967,91,1481,5450,812.182741116751
"48",48,1396,1396,92,1493,5525,827.41116751269
"49",49,973,973,94,1481,5600,842.639593908629
"50",50,587,587,95,1482,5675,857.868020304568
