"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,95720,95720,22,2700,2000,126.903553299492
"2",2,93020,93020,22,2820,2075,126.903553299492
"3",3,90200,90200,24,2670,2150,142.131979695431
"4",4,87530,87530,25,2670,2225,157.360406091371
"5",5,84860,84860,27,2550,2300,172.58883248731
"6",6,82310,82310,28,2520,2375,187.817258883249
"7",7,79790,79790,30,2430,2450,203.045685279188
"8",8,77360,77360,31,2430,2525,218.274111675127
"9",9,74930,74930,33,2340,2600,233.502538071066
"10",10,72590,72590,34,2340,2675,248.730964467005
"11",11,70250,70250,36,2280,2750,263.959390862944
"12",12,67970,67970,37,2280,2825,279.187817258883
"13",13,65690,65690,39,2220,2900,294.416243654822
"14",14,63470,63470,40,2220,2975,309.644670050761
"15",15,61250,61250,42,2160,3050,324.873096446701
"16",16,59090,59090,44,2130,3125,340.10152284264
"17",17,56960,56960,45,2130,3200,355.329949238579
"18",18,54830,54830,47,2070,3275,370.558375634518
"19",19,52760,52760,48,2070,3350,385.786802030457
"20",20,50690,50690,50,2040,3425,401.015228426396
"21",21,48650,48650,51,2040,3500,416.243654822335
"22",22,46610,46610,53,2010,3575,431.472081218274
"23",23,44600,44600,54,2010,3650,446.700507614213
"24",24,42590,42590,56,1980,3725,461.928934010152
"25",25,40610,40610,57,1980,3800,477.157360406091
"26",26,38630,38630,59,1950,3875,492.38578680203
"27",27,36680,36680,60,1950,3950,507.614213197969
"28",28,34730,34730,62,1920,4025,522.842639593909
"29",29,32810,32810,63,1950,4100,538.071065989848
"30",30,30860,30860,65,1920,4175,553.299492385787
"31",31,28940,28940,66,1920,4250,568.527918781726
"32",32,27020,27020,68,1890,4325,583.756345177665
"33",33,25130,25130,69,1890,4400,598.984771573604
"34",34,23240,23240,71,1890,4475,614.213197969543
"35",35,21350,21350,72,1886,4550,629.441624365482
"36",36,19464,19464,74,1826,4625,644.670050761421
"37",37,17638,17638,75,1848,4700,659.89847715736
"38",38,15790,15790,77,1758,4775,675.126903553299
"39",39,14032,14032,79,1704,4850,690.355329949239
"40",40,12328,12328,80,1711,4925,705.583756345178
"41",41,10617,10617,82,1647,5000,720.812182741117
"42",42,8970,8970,83,1670,5075,736.040609137056
"43",43,7300,7300,85,1618,5150,751.269035532995
"44",44,5682,5682,86,1630,5225,766.497461928934
"45",45,4102,4102,88,1589,5300,781.725888324873
"46",46,2914,2914,89,1581,5375,796.954314720812
"47",47,2130,2130,91,1475,5450,812.182741116751
"48",48,1571,1571,92,1495,5525,827.41116751269
"49",49,1112,1112,94,1477,5600,842.639593908629
"50",50,737,737,95,1466,5675,857.868020304568
