"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,96032,96032,22,2700,2000,126.903553299492
"2",2,93332,93332,22,2820,2075,126.903553299492
"3",3,90512,90512,24,2670,2150,142.131979695431
"4",4,87842,87842,25,2670,2225,157.360406091371
"5",5,85172,85172,27,2550,2300,172.58883248731
"6",6,82622,82622,28,2520,2375,187.817258883249
"7",7,80102,80102,30,2430,2450,203.045685279188
"8",8,77672,77672,31,2430,2525,218.274111675127
"9",9,75242,75242,33,2340,2600,233.502538071066
"10",10,72902,72902,34,2340,2675,248.730964467005
"11",11,70562,70562,36,2280,2750,263.959390862944
"12",12,68282,68282,37,2280,2825,279.187817258883
"13",13,66002,66002,39,2220,2900,294.416243654822
"14",14,63782,63782,40,2220,2975,309.644670050761
"15",15,61562,61562,42,2160,3050,324.873096446701
"16",16,59402,59402,44,2130,3125,340.10152284264
"17",17,57272,57272,45,2130,3200,355.329949238579
"18",18,55142,55142,47,2070,3275,370.558375634518
"19",19,53072,53072,48,2070,3350,385.786802030457
"20",20,51002,51002,50,2040,3425,401.015228426396
"21",21,48962,48962,51,2040,3500,416.243654822335
"22",22,46922,46922,53,2010,3575,431.472081218274
"23",23,44912,44912,54,2010,3650,446.700507614213
"24",24,42902,42902,56,1980,3725,461.928934010152
"25",25,40922,40922,57,1980,3800,477.157360406091
"26",26,38942,38942,59,1950,3875,492.38578680203
"27",27,36992,36992,60,1950,3950,507.614213197969
"28",28,35042,35042,62,1920,4025,522.842639593909
"29",29,33122,33122,63,1950,4100,538.071065989848
"30",30,31172,31172,65,1920,4175,553.299492385787
"31",31,29252,29252,66,1920,4250,568.527918781726
"32",32,27332,27332,68,1890,4325,583.756345177665
"33",33,25442,25442,69,1890,4400,598.984771573604
"34",34,23552,23552,71,1890,4475,614.213197969543
"35",35,21662,21662,72,1883,4550,629.441624365482
"36",36,19779,19779,74,1828,4625,644.670050761421
"37",37,17951,17951,75,1848,4700,659.89847715736
"38",38,16103,16103,77,1783,4775,675.126903553299
"39",39,14320,14320,79,1736,4850,690.355329949239
"40",40,12584,12584,80,1713,4925,705.583756345178
"41",41,10871,10871,82,1681,5000,720.812182741117
"42",42,9190,9190,83,1658,5075,736.040609137056
"43",43,7532,7532,85,1632,5150,751.269035532995
"44",44,5978,5978,86,1617,5225,766.497461928934
"45",45,4534,4534,88,1576,5300,781.725888324873
"46",46,3248,3248,89,1550,5375,796.954314720812
"47",47,2200,2200,91,1470,5450,812.182741116751
"48",48,1531,1531,92,1500,5525,827.41116751269
"49",49,992,992,94,1479,5600,842.639593908629
"50",50,573,573,95,1483,5675,857.868020304568
