"","Time","Manager_budget","User_budget"
"428",28,454.51376264767,4025
"429",29,469.69311120815,4100
"430",30,500.65639691499,4175
"431",31,525.826881161384,4250
"432",32,529.896858766757,4325
"433",33,522.596497459845,4400
"434",34,531.17754442479,4475
"435",35,570.16869180063,4550
"436",36,616.391062209282,4625
"437",37,617.285810959772,4700
"438",38,533.376270666708,4775
"439",39,383.038129160404,4850
"440",40,248.773264248076,4925
"441",41,230.105837755625,5000
"442",42,371.081106839813,5075
"443",43,615.874251059842,5150
"444",44,831.165154749548,5225
"445",45,886.821321223677,5300
"446",46,741.757035323156,5375
"447",47,474.47616360195,5450
"448",48,235.149707910554,5525
"449",49,151.335789584822,5600
"450",50,251.716809139875,5675
"451",1,-16.2759858441523,2000
"452",2,539.164169988994,2075
"453",3,646.880562821352,2150
"454",4,657.169114760629,2225
"455",5,570.102947799604,2300
"456",6,262.135354247008,2375
"457",7,954.765706434438,2450
"458",8,870.566473150583,2525
"459",9,305.91370568201,2600
"460",10,583.186198147597,2675
"461",11,549.971531616499,2750
"462",12,732.294080377568,2825
"463",13,483.932453298889,2900
"464",14,-51.2602571072813,2975
"465",15,590.283424527095,3050
"466",16,562.820297300641,3125
"467",17,149.671560388985,3200
"468",18,257.091995604094,3275
"469",19,175.448397324833,3350
"470",20,680.143687642816,3425
"471",21,535.340988464888,3500
"472",22,7.31111076157016,3575
"473",23,644.156437143255,3650
"474",24,745.084590535465,3725
"475",25,614.918465383684,3800
"476",26,578.173115039084,3875
"477",27,337.85443195701,3950
"478",28,970.673938117432,4025
"479",29,827.51722064746,4100
"480",30,212.245996437523,4175
"481",31,580.021465973358,4250
"482",32,571.152943939897,4325
"483",33,616.652768509188,4400
"484",34,395.591049823844,4475
"485",35,-61.5751954846331,4550
"486",36,603.749649103097,4625
"487",37,551.422570233529,4700
"488",38,69.1081394511441,4775
"489",39,293.2902818397,4850
"490",40,288.481397669553,4925
"491",41,691.776940578426,5000
"492",42,541.474601526032,5075
"493",43,52.2220328808946,5150
"494",44,746.458575104736,5225
"495",45,820.447796620146,5300
"496",46,556.342417831789,5375
"497",47,583.616018302528,5450
"498",48,407.684122263476,5525
"499",49,954.65027316698,5600
"500",50,760.150438016743,5675
