"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,98637,98637,59,990,2000,499.271294626046
"2",2,97647,97647,59,1050,2075,499.271294626046
"3",3,96597,96597,80,747,2150,708.714277794791
"4",4,95850,95850,96,451,2225,866.878314104426
"5",5,95399,95399,103,431,2300,935.039331302742
"6",6,94968,94968,99,472,2375,896.509135181012
"7",7,94496,94496,86,728,2450,760.721261537402
"8",8,93768,93768,66,1140,2525,560.921317607522
"9",9,92628,92628,44,1770,2600,346.027297932059
"10",10,90858,90858,26,3060,2675,168.652753218511
"11",11,87798,87798,17,4830,2750,72.2251581662673
"12",12,82968,82968,18,4680,2825,80.3533510740646
"13",13,78288,78288,29,3000,2900,191.047266837436
"14",14,75288,75288,47,1890,2975,377.205174292231
"15",15,73398,73398,69,1320,3050,593.249125209521
"16",16,72078,72078,88,935,3125,786.284025608551
"17",17,71143,71143,100,700,3200,909.048199544129
"18",18,70443,70443,103,701,3275,931.484695686579
"19",19,69742,69742,94,821,3350,848.100277280071
"20",20,68921,68921,77,1279,3425,679.310358083775
"21",21,67642,67642,56,1860,3500,466.440597071176
"22",22,65782,65782,36,2970,3575,261.608935830615
"23",23,62812,62812,21,5190,3650,114.965308787709
"24",24,57622,57622,16,6716,3725,62.4131902178511
"25",25,50906,50906,21,5400,3800,116.819171566152
"26",26,45506,45506,36,3210,3875,264.862771123612
"27",27,42296,42296,57,2070,3950,470.29775251753
"28",28,40226,40226,78,1457,4025,682.826467507219
"29",29,38769,38769,95,1012,4100,850.414474465142
"30",30,37757,37757,103,966,4175,932.030384451924
"31",31,36791,36791,100,1011,4250,907.69177624843
"32",32,35780,35780,88,1192,4325,783.357589981512
"33",33,34588,34588,68,1920,4400,589.469170755651
"34",34,32668,32668,47,2850,4475,373.497165692358
"35",35,29818,29818,28,4857,4550,188.31905391813
"36",36,24961,24961,17,7448,4625,79.2728955077235
"37",37,17513,17513,17,7700,4700,73.0569931577366
"38",38,9813,9813,27,5277,4775,171.193216550619
"39",39,4608,4608,44,3300,4850,349.65439557935
"40",40,2109,2109,66,2220,4925,564.747009566487
"41",41,1180,1180,86,1565,5000,763.808884990814
"42",42,685,685,99,1258,5075,898.102732222843
"43",43,355,355,103,1206,5150,934.748733798512
"44",44,132,132,96,1343,5225,864.774670458113
"45",45,52,52,80,1852,5300,705.31263333815
"46",NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA
