"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,98195,98195,59,990,2000,499.271294626046
"2",2,97205,97205,59,1050,2075,499.271294626046
"3",3,96155,96155,80,743,2150,708.714277794791
"4",4,95412,95412,96,441,2225,866.878314104426
"5",5,94971,94971,103,427,2300,935.039331302742
"6",6,94544,94544,99,480,2375,896.509135181012
"7",7,94064,94064,86,732,2450,760.721261537402
"8",8,93332,93332,66,1140,2525,560.921317607522
"9",9,92192,92192,44,1770,2600,346.027297932059
"10",10,90422,90422,26,3060,2675,168.652753218511
"11",11,87362,87362,17,4827,2750,72.2251581662673
"12",12,82535,82535,18,4680,2825,80.3533510740646
"13",13,77855,77855,29,3000,2900,191.047266837436
"14",14,74855,74855,47,1890,2975,377.205174292231
"15",15,72965,72965,69,1320,3050,593.249125209521
"16",16,71645,71645,88,926,3125,786.284025608551
"17",17,70719,70719,100,685,3200,909.048199544129
"18",18,70034,70034,103,695,3275,931.484695686579
"19",19,69339,69339,94,825,3350,848.100277280071
"20",20,68514,68514,77,1280,3425,679.310358083775
"21",21,67234,67234,56,1860,3500,466.440597071176
"22",22,65374,65374,36,2970,3575,261.608935830615
"23",23,62404,62404,21,5188,3650,114.965308787709
"24",24,57216,57216,16,6736,3725,62.4131902178511
"25",25,50480,50480,21,5396,3800,116.819171566152
"26",26,45084,45084,36,3210,3875,264.862771123612
"27",27,41874,41874,57,2070,3950,470.29775251753
"28",28,39804,39804,78,1458,4025,682.826467507219
"29",29,38346,38346,95,1025,4100,850.414474465142
"30",30,37321,37321,103,949,4175,932.030384451924
"31",31,36372,36372,100,1005,4250,907.69177624843
"32",32,35367,35367,88,1176,4325,783.357589981512
"33",33,34191,34191,68,1920,4400,589.469170755651
"34",34,32271,32271,47,2850,4475,373.497165692358
"35",35,29421,29421,28,4860,4550,188.31905391813
"36",36,24561,24561,17,7406,4625,79.2728955077235
"37",37,17155,17155,17,7541,4700,73.0569931577366
"38",38,9614,9614,27,5278,4775,171.193216550619
"39",39,4380,4380,44,3300,4850,349.65439557935
"40",40,2233,2233,66,2220,4925,564.747009566487
"41",41,1242,1242,86,1579,5000,763.808884990814
"42",42,709,709,99,1231,5075,898.102732222843
"43",43,369,369,103,1201,5150,934.748733798512
"44",44,154,154,96,1339,5225,864.774670458113
"45",45,44,44,80,1840,5300,705.31263333815
"46",NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA
