"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,97967,97967,59,990,2000,499.271294626046
"2",2,96977,96977,59,1050,2075,499.271294626046
"3",3,95927,95927,80,752,2150,708.714277794791
"4",4,95175,95175,96,443,2225,866.878314104426
"5",5,94732,94732,103,414,2300,935.039331302742
"6",6,94318,94318,99,485,2375,896.509135181012
"7",7,93833,93833,86,731,2450,760.721261537402
"8",8,93102,93102,66,1140,2525,560.921317607522
"9",9,91962,91962,44,1770,2600,346.027297932059
"10",10,90192,90192,26,3060,2675,168.652753218511
"11",11,87132,87132,17,4830,2750,72.2251581662673
"12",12,82302,82302,18,4680,2825,80.3533510740646
"13",13,77622,77622,29,3000,2900,191.047266837436
"14",14,74622,74622,47,1890,2975,377.205174292231
"15",15,72732,72732,69,1320,3050,593.249125209521
"16",16,71412,71412,88,937,3125,786.284025608551
"17",17,70475,70475,100,715,3200,909.048199544129
"18",18,69760,69760,103,692,3275,931.484695686579
"19",19,69068,69068,94,817,3350,848.100277280071
"20",20,68251,68251,77,1268,3425,679.310358083775
"21",21,66983,66983,56,1860,3500,466.440597071176
"22",22,65123,65123,36,2970,3575,261.608935830615
"23",23,62153,62153,21,5189,3650,114.965308787709
"24",24,56964,56964,16,6728,3725,62.4131902178511
"25",25,50236,50236,21,5400,3800,116.819171566152
"26",26,44836,44836,36,3210,3875,264.862771123612
"27",27,41626,41626,57,2070,3950,470.29775251753
"28",28,39556,39556,78,1452,4025,682.826467507219
"29",29,38104,38104,95,1015,4100,850.414474465142
"30",30,37089,37089,103,943,4175,932.030384451924
"31",31,36146,36146,100,1000,4250,907.69177624843
"32",32,35146,35146,88,1165,4325,783.357589981512
"33",33,33981,33981,68,1920,4400,589.469170755651
"34",34,32061,32061,47,2850,4475,373.497165692358
"35",35,29211,29211,28,4860,4550,188.31905391813
"36",36,24351,24351,17,7362,4625,79.2728955077235
"37",37,16989,16989,17,7669,4700,73.0569931577366
"38",38,9320,9320,27,5274,4775,171.193216550619
"39",39,4392,4392,44,3300,4850,349.65439557935
"40",40,2244,2244,66,2220,4925,564.747009566487
"41",41,1344,1344,86,1572,5000,763.808884990814
"42",42,871,871,99,1249,5075,898.102732222843
"43",43,581,581,103,1216,5150,934.748733798512
"44",44,399,399,96,1341,5225,864.774670458113
"45",45,258,258,80,1849,5300,705.31263333815
"46",46,78,78,59,2730,5375,495.404490558559
"47",NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA
