"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,98527,98527,59,990,2000,499.271294626046
"2",2,97537,97537,59,1050,2075,499.271294626046
"3",3,96487,96487,80,735,2150,708.714277794791
"4",4,95752,95752,96,459,2225,866.878314104426
"5",5,95293,95293,103,428,2300,935.039331302742
"6",6,94865,94865,99,480,2375,896.509135181012
"7",7,94385,94385,86,738,2450,760.721261537402
"8",8,93647,93647,66,1140,2525,560.921317607522
"9",9,92507,92507,44,1770,2600,346.027297932059
"10",10,90737,90737,26,3060,2675,168.652753218511
"11",11,87677,87677,17,4830,2750,72.2251581662673
"12",12,82847,82847,18,4673,2825,80.3533510740646
"13",13,78174,78174,29,3000,2900,191.047266837436
"14",14,75174,75174,47,1890,2975,377.205174292231
"15",15,73284,73284,69,1320,3050,593.249125209521
"16",16,71964,71964,88,934,3125,786.284025608551
"17",17,71030,71030,100,705,3200,909.048199544129
"18",18,70325,70325,103,687,3275,931.484695686579
"19",19,69638,69638,94,837,3350,848.100277280071
"20",20,68801,68801,77,1272,3425,679.310358083775
"21",21,67529,67529,56,1860,3500,466.440597071176
"22",22,65669,65669,36,2970,3575,261.608935830615
"23",23,62699,62699,21,5190,3650,114.965308787709
"24",24,57509,57509,16,6709,3725,62.4131902178511
"25",25,50800,50800,21,5400,3800,116.819171566152
"26",26,45400,45400,36,3210,3875,264.862771123612
"27",27,42190,42190,57,2070,3950,470.29775251753
"28",28,40120,40120,78,1439,4025,682.826467507219
"29",29,38681,38681,95,1011,4100,850.414474465142
"30",30,37670,37670,103,947,4175,932.030384451924
"31",31,36723,36723,100,1003,4250,907.69177624843
"32",32,35720,35720,88,1176,4325,783.357589981512
"33",33,34544,34544,68,1920,4400,589.469170755651
"34",34,32624,32624,47,2850,4475,373.497165692358
"35",35,29774,29774,28,4856,4550,188.31905391813
"36",36,24918,24918,17,7638,4625,79.2728955077235
"37",37,17280,17280,17,7694,4700,73.0569931577366
"38",38,9586,9586,27,5280,4775,171.193216550619
"39",39,4562,4562,44,3300,4850,349.65439557935
"40",40,2284,2284,66,2220,4925,564.747009566487
"41",41,1307,1307,86,1583,5000,763.808884990814
"42",42,769,769,99,1243,5075,898.102732222843
"43",43,465,465,103,1217,5150,934.748733798512
"44",44,264,264,96,1342,5225,864.774670458113
"45",45,111,111,80,1846,5300,705.31263333815
"46",46,14,14,59,2730,5375,495.404490558559
"47",NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA
