"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,98205,98205,59,990,2000,499.271294626046
"2",2,97215,97215,59,1050,2075,499.271294626046
"3",3,96165,96165,80,746,2150,708.714277794791
"4",4,95419,95419,96,455,2225,866.878314104426
"5",5,94964,94964,103,434,2300,935.039331302742
"6",6,94530,94530,99,481,2375,896.509135181012
"7",7,94049,94049,86,741,2450,760.721261537402
"8",8,93308,93308,66,1140,2525,560.921317607522
"9",9,92168,92168,44,1770,2600,346.027297932059
"10",10,90398,90398,26,3060,2675,168.652753218511
"11",11,87338,87338,17,4830,2750,72.2251581662673
"12",12,82508,82508,18,4680,2825,80.3533510740646
"13",13,77828,77828,29,3000,2900,191.047266837436
"14",14,74828,74828,47,1890,2975,377.205174292231
"15",15,72938,72938,69,1320,3050,593.249125209521
"16",16,71618,71618,88,928,3125,786.284025608551
"17",17,70690,70690,100,698,3200,909.048199544129
"18",18,69992,69992,103,703,3275,931.484695686579
"19",19,69289,69289,94,833,3350,848.100277280071
"20",20,68456,68456,77,1273,3425,679.310358083775
"21",21,67183,67183,56,1860,3500,466.440597071176
"22",22,65323,65323,36,2970,3575,261.608935830615
"23",23,62353,62353,21,5189,3650,114.965308787709
"24",24,57164,57164,16,6788,3725,62.4131902178511
"25",25,50376,50376,21,5398,3800,116.819171566152
"26",26,44978,44978,36,3210,3875,264.862771123612
"27",27,41768,41768,57,2070,3950,470.29775251753
"28",28,39698,39698,78,1462,4025,682.826467507219
"29",29,38236,38236,95,1022,4100,850.414474465142
"30",30,37214,37214,103,941,4175,932.030384451924
"31",31,36273,36273,100,1011,4250,907.69177624843
"32",32,35262,35262,88,1169,4325,783.357589981512
"33",33,34093,34093,68,1920,4400,589.469170755651
"34",34,32173,32173,47,2850,4475,373.497165692358
"35",35,29323,29323,28,4860,4550,188.31905391813
"36",36,24463,24463,17,7471,4625,79.2728955077235
"37",37,16992,16992,17,7719,4700,73.0569931577366
"38",38,9273,9273,27,5274,4775,171.193216550619
"39",39,4052,4052,44,3300,4850,349.65439557935
"40",40,1619,1619,66,2220,4925,564.747009566487
"41",41,722,722,86,1563,5000,763.808884990814
"42",42,329,329,99,1244,5075,898.102732222843
"43",43,125,125,103,1197,5150,934.748733798512
"44",44,59,59,96,1329,5225,864.774670458113
"45",45,15,15,80,1836,5300,705.31263333815
"46",NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA
