"","Time","Manager_budget","User_budget"
"1",1,497.670615584864,400
"2",2,576.208817382798,404.081647058824
"3",3,535.129576401969,408.163294117647
"4",4,436.998544069714,412.244941176471
"5",5,431.273982430595,416.326588235294
"6",6,526.674673028181,420.408235294118
"7",7,577.900795044427,424.489882352941
"8",8,506.932511269139,428.571529411765
"9",9,421.857916785502,432.653176470588
"10",10,452.249693480926,436.734823529412
"11",11,551.819709890891,440.816470588235
"12",12,568.918062303025,444.898117647059
"13",13,477.50314109999,448.979764705882
"14",14,416.804249420947,453.061411764706
"15",15,479.268706353143,457.143058823529
"16",16,569.760152370328,461.224705882353
"17",17,550.45578126951,465.306352941177
"18",18,450.757074784039,469.388
"19",19,422.509937774652,473.469647058824
"20",20,508.736112750523,477.551294117647
"21",21,578.109005581772,481.632941176471
"22",22,524.970378001256,485.714588235294
"23",23,430.252904789434,489.796235294118
"24",24,438.215833964412,493.877882352941
"25",25,536.731243023075,497.959529411765
"26",26,575.755445757535,502.041176470588
"27",27,495.852712411895,506.122823529412
"28",28,418.718732663764,510.204470588235
"29",29,461.832251857462,514.286117647059
"30",30,559.529315419497,518.367764705882
"31",31,563.012616526475,522.449411764706
"32",32,466.976920766266,526.531058823529
"33",33,417.689192231976,530.612705882353
"34",34,490.217002025044,534.694352941176
"35",35,574.09702224662,538.776
"36",36,541.575964822316,542.857647058823
"37",37,442.184957744662,546.939294117647
"38",38,427.301264939601,551.02094117647
"39",39,519.593463375914,555.102588235294
"40",40,578.496114672602,559.184235294117
"41",41,514.297659872324,563.265882352941
"42",42,424.775420301008,567.347529411764
"43",43,446.276054326255,571.429176470588
"44",44,546.053066594899,575.510823529411
"45",45,572.14128878812,579.592470588235
"46",46,484.807109058959,583.674117647058
"47",47,417.064665842375,587.755764705882
"48",48,472.088944555037,591.837411764705
"49",49,566.075333432487,595.919058823529
"50",50,555.878060911788,600.000705882352
