"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,98174,98174,60,990,2000
2,97184,97184,60,1020,2075
3,96164,96164,60,1050,2150
4,95114,95114,60,1110,2225
5,94004,94004,60,1140,2300
6,92864,92864,60,1170,2375
7,91694,91694,60,1200,2450
8,90494,90494,60,1260,2525
9,89234,89234,60,1290,2600
10,87944,87944,60,1320,2675
11,86624,86624,60,1350,2750
12,85274,85274,60,1410,2825
13,83864,83864,60,1440,2900
14,82424,82424,60,1470,2975
15,80954,80954,60,1500,3050
16,79454,79454,60,1560,3125
17,77894,77894,60,1590,3200
18,76304,76304,60,1620,3275
19,74684,74684,60,1650,3350
20,73034,73034,60,1710,3425
21,71324,71324,60,1740,3500
22,69584,69584,60,1770,3575
23,67814,67814,60,1800,3650
24,66014,66014,60,1860,3725
25,64154,64154,60,1890,3800
26,62264,62264,60,1920,3875
27,60344,60344,60,1950,3950
28,58394,58394,60,2010,4025
29,56384,56384,60,2040,4100
30,54344,54344,60,2070,4175
31,52274,52274,60,2100,4250
32,50174,50174,60,2160,4325
33,48014,48014,60,2190,4400
34,45824,45824,60,2220,4475
35,43604,43604,60,2250,4550
36,41354,41354,60,2310,4625
37,39044,39044,60,2340,4700
38,36704,36704,60,2370,4775
39,34334,34334,60,2400,4850
40,31934,31934,60,2460,4925
41,29474,29474,60,2490,5000
42,26984,26984,60,2520,5075
43,24464,24464,60,2550,5150
44,21914,21914,60,2610,5225
45,19304,19304,60,2640,5300
46,16664,16664,60,2670,5375
47,13994,13994,60,2700,5450
48,11294,11294,60,2760,5525
49,8534,8534,60,2790,5600
50,5750,5750,60,2820,5675
