"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,98749,98749,60,990,2000
2,97759,97759,60,1020,2075
3,96739,96739,60,1050,2150
4,95689,95689,60,1110,2225
5,94579,94579,60,1140,2300
6,93439,93439,60,1170,2375
7,92269,92269,60,1200,2450
8,91069,91069,60,1260,2525
9,89809,89809,60,1290,2600
10,88519,88519,60,1320,2675
11,87199,87199,60,1350,2750
12,85849,85849,60,1410,2825
13,84439,84439,60,1440,2900
14,82999,82999,60,1470,2975
15,81529,81529,60,1500,3050
16,80029,80029,60,1560,3125
17,78469,78469,60,1590,3200
18,76879,76879,60,1620,3275
19,75259,75259,60,1650,3350
20,73609,73609,60,1710,3425
21,71899,71899,60,1740,3500
22,70159,70159,60,1770,3575
23,68389,68389,60,1800,3650
24,66589,66589,60,1860,3725
25,64729,64729,60,1890,3800
26,62839,62839,60,1920,3875
27,60919,60919,60,1950,3950
28,58969,58969,60,2010,4025
29,56959,56959,60,2040,4100
30,54919,54919,60,2070,4175
31,52849,52849,60,2100,4250
32,50749,50749,60,2160,4325
33,48589,48589,60,2190,4400
34,46399,46399,60,2220,4475
35,44179,44179,60,2250,4550
36,41929,41929,60,2310,4625
37,39619,39619,60,2340,4700
38,37279,37279,60,2370,4775
39,34909,34909,60,2400,4850
40,32509,32509,60,2460,4925
41,30049,30049,60,2490,5000
42,27559,27559,60,2520,5075
43,25039,25039,60,2550,5150
44,22489,22489,60,2610,5225
45,19879,19879,60,2640,5300
46,17239,17239,60,2670,5375
47,14569,14569,60,2700,5450
48,11869,11869,60,2760,5525
49,9109,9109,60,2790,5600
50,6319,6319,60,2820,5675
