"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,98624,98624,60,990,2000
2,97634,97634,60,1020,2075
3,96614,96614,60,1050,2150
4,95564,95564,60,1110,2225
5,94454,94454,60,1140,2300
6,93314,93314,60,1170,2375
7,92144,92144,60,1200,2450
8,90944,90944,60,1260,2525
9,89684,89684,60,1290,2600
10,88394,88394,60,1320,2675
11,87074,87074,60,1350,2750
12,85724,85724,60,1410,2825
13,84314,84314,60,1440,2900
14,82874,82874,60,1470,2975
15,81404,81404,60,1500,3050
16,79904,79904,60,1560,3125
17,78344,78344,60,1590,3200
18,76754,76754,60,1620,3275
19,75134,75134,60,1650,3350
20,73484,73484,60,1710,3425
21,71774,71774,60,1740,3500
22,70034,70034,60,1770,3575
23,68264,68264,60,1800,3650
24,66464,66464,60,1860,3725
25,64604,64604,60,1890,3800
26,62714,62714,60,1920,3875
27,60794,60794,60,1950,3950
28,58844,58844,60,2010,4025
29,56834,56834,60,2040,4100
30,54794,54794,60,2070,4175
31,52724,52724,60,2100,4250
32,50624,50624,60,2160,4325
33,48464,48464,60,2190,4400
34,46274,46274,60,2220,4475
35,44054,44054,60,2250,4550
36,41804,41804,60,2310,4625
37,39494,39494,60,2340,4700
38,37154,37154,60,2370,4775
39,34784,34784,60,2400,4850
40,32384,32384,60,2460,4925
41,29924,29924,60,2490,5000
42,27434,27434,60,2520,5075
43,24914,24914,60,2550,5150
44,22364,22364,60,2610,5225
45,19754,19754,60,2640,5300
46,17114,17114,60,2670,5375
47,14444,14444,60,2700,5450
48,11744,11744,60,2760,5525
49,8984,8984,60,2790,5600
50,6194,6194,60,2820,5675
