"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,98199,98199,60,990,2000
2,97209,97209,60,1020,2075
3,96189,96189,60,1050,2150
4,95139,95139,60,1110,2225
5,94029,94029,60,1140,2300
6,92889,92889,60,1170,2375
7,91719,91719,60,1200,2450
8,90519,90519,60,1260,2525
9,89259,89259,60,1290,2600
10,87969,87969,60,1320,2675
11,86649,86649,60,1350,2750
12,85299,85299,60,1410,2825
13,83889,83889,60,1440,2900
14,82449,82449,60,1470,2975
15,80979,80979,60,1500,3050
16,79479,79479,60,1560,3125
17,77919,77919,60,1590,3200
18,76329,76329,60,1620,3275
19,74709,74709,60,1650,3350
20,73059,73059,60,1710,3425
21,71349,71349,60,1740,3500
22,69609,69609,60,1770,3575
23,67839,67839,60,1800,3650
24,66039,66039,60,1860,3725
25,64179,64179,60,1890,3800
26,62289,62289,60,1920,3875
27,60369,60369,60,1950,3950
28,58419,58419,60,2010,4025
29,56409,56409,60,2040,4100
30,54369,54369,60,2070,4175
31,52299,52299,60,2100,4250
32,50199,50199,60,2160,4325
33,48039,48039,60,2190,4400
34,45849,45849,60,2220,4475
35,43629,43629,60,2250,4550
36,41379,41379,60,2310,4625
37,39069,39069,60,2340,4700
38,36729,36729,60,2370,4775
39,34359,34359,60,2400,4850
40,31959,31959,60,2460,4925
41,29499,29499,60,2490,5000
42,27009,27009,60,2520,5075
43,24489,24489,60,2550,5150
44,21939,21939,60,2608,5225
45,19331,19331,60,2640,5300
46,16691,16691,60,2670,5375
47,14021,14021,60,2700,5450
48,11321,11321,60,2760,5525
49,8561,8561,60,2790,5600
50,5771,5771,60,2820,5675
