"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,97894,97894,60,990,2000
2,96904,96904,60,1020,2075
3,95884,95884,60,1050,2150
4,94834,94834,60,1110,2225
5,93724,93724,60,1140,2300
6,92584,92584,60,1170,2375
7,91414,91414,60,1200,2450
8,90214,90214,60,1260,2525
9,88954,88954,60,1290,2600
10,87664,87664,60,1320,2675
11,86344,86344,60,1350,2750
12,84994,84994,60,1410,2825
13,83584,83584,60,1440,2900
14,82144,82144,60,1470,2975
15,80674,80674,60,1500,3050
16,79174,79174,60,1560,3125
17,77614,77614,60,1590,3200
18,76024,76024,60,1620,3275
19,74404,74404,60,1650,3350
20,72754,72754,60,1710,3425
21,71044,71044,60,1740,3500
22,69304,69304,60,1770,3575
23,67534,67534,60,1800,3650
24,65734,65734,60,1860,3725
25,63874,63874,60,1890,3800
26,61984,61984,60,1920,3875
27,60064,60064,60,1950,3950
28,58114,58114,60,2010,4025
29,56104,56104,60,2040,4100
30,54064,54064,60,2070,4175
31,51994,51994,60,2100,4250
32,49894,49894,60,2160,4325
33,47734,47734,60,2190,4400
34,45544,45544,60,2220,4475
35,43324,43324,60,2250,4550
36,41074,41074,60,2310,4625
37,38764,38764,60,2340,4700
38,36424,36424,60,2370,4775
39,34054,34054,60,2400,4850
40,31654,31654,60,2460,4925
41,29194,29194,60,2490,5000
42,26704,26704,60,2520,5075
43,24184,24184,60,2550,5150
44,21634,21634,60,2610,5225
45,19024,19024,60,2640,5300
46,16384,16384,60,2670,5375
47,13714,13714,60,2700,5450
48,11014,11014,60,2760,5525
49,8254,8254,60,2790,5600
50,5588,5588,60,2820,5675
