"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,97746,97746,60,990,2000
2,96756,96756,60,1020,2075
3,95736,95736,60,1050,2150
4,94686,94686,60,1110,2225
5,93576,93576,60,1140,2300
6,92436,92436,60,1170,2375
7,91266,91266,60,1200,2450
8,90066,90066,60,1260,2525
9,88806,88806,60,1290,2600
10,87516,87516,60,1320,2675
11,86196,86196,60,1350,2750
12,84846,84846,60,1410,2825
13,83436,83436,60,1440,2900
14,81996,81996,60,1470,2975
15,80526,80526,60,1500,3050
16,79026,79026,60,1560,3125
17,77466,77466,60,1590,3200
18,75876,75876,60,1620,3275
19,74256,74256,60,1650,3350
20,72606,72606,60,1710,3425
21,70896,70896,60,1740,3500
22,69156,69156,60,1770,3575
23,67386,67386,60,1800,3650
24,65586,65586,60,1860,3725
25,63726,63726,60,1890,3800
26,61836,61836,60,1920,3875
27,59916,59916,60,1950,3950
28,57966,57966,60,2010,4025
29,55956,55956,60,2040,4100
30,53916,53916,60,2070,4175
31,51846,51846,60,2100,4250
32,49746,49746,60,2160,4325
33,47586,47586,60,2190,4400
34,45396,45396,60,2220,4475
35,43176,43176,60,2250,4550
36,40926,40926,60,2310,4625
37,38616,38616,60,2340,4700
38,36276,36276,60,2370,4775
39,33906,33906,60,2400,4850
40,31506,31506,60,2460,4925
41,29046,29046,60,2490,5000
42,26556,26556,60,2520,5075
43,24036,24036,60,2550,5150
44,21486,21486,60,2610,5225
45,18876,18876,60,2640,5300
46,16236,16236,60,2670,5375
47,13566,13566,60,2700,5450
48,10866,10866,60,2760,5525
49,8106,8106,60,2790,5600
50,5316,5316,60,2820,5675
