"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,98601,98601,60,990,2000
2,97611,97611,60,1020,2075
3,96591,96591,60,1050,2150
4,95541,95541,60,1110,2225
5,94431,94431,60,1140,2300
6,93291,93291,60,1170,2375
7,92121,92121,60,1200,2450
8,90921,90921,60,1260,2525
9,89661,89661,60,1290,2600
10,88371,88371,60,1320,2675
11,87051,87051,60,1350,2750
12,85701,85701,60,1410,2825
13,84291,84291,60,1440,2900
14,82851,82851,60,1470,2975
15,81381,81381,60,1500,3050
16,79881,79881,60,1560,3125
17,78321,78321,60,1590,3200
18,76731,76731,60,1620,3275
19,75111,75111,60,1650,3350
20,73461,73461,60,1710,3425
21,71751,71751,60,1740,3500
22,70011,70011,60,1770,3575
23,68241,68241,60,1800,3650
24,66441,66441,60,1860,3725
25,64581,64581,60,1890,3800
26,62691,62691,60,1920,3875
27,60771,60771,60,1950,3950
28,58821,58821,60,2010,4025
29,56811,56811,60,2040,4100
30,54771,54771,60,2070,4175
31,52701,52701,60,2100,4250
32,50601,50601,60,2160,4325
33,48441,48441,60,2190,4400
34,46251,46251,60,2220,4475
35,44031,44031,60,2250,4550
36,41781,41781,60,2310,4625
37,39471,39471,60,2340,4700
38,37131,37131,60,2370,4775
39,34761,34761,60,2400,4850
40,32361,32361,60,2460,4925
41,29901,29901,60,2490,5000
42,27411,27411,60,2520,5075
43,24891,24891,60,2550,5150
44,22341,22341,60,2610,5225
45,19731,19731,60,2640,5300
46,17091,17091,60,2670,5375
47,14421,14421,60,2700,5450
48,11721,11721,60,2760,5525
49,8961,8961,60,2790,5600
50,6171,6171,60,2820,5675
