"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,97977,97977,60,990,2000
2,96987,96987,60,1020,2075
3,95967,95967,60,1050,2150
4,94917,94917,60,1110,2225
5,93807,93807,60,1140,2300
6,92667,92667,60,1170,2375
7,91497,91497,60,1200,2450
8,90297,90297,60,1260,2525
9,89037,89037,60,1290,2600
10,87747,87747,60,1320,2675
11,86427,86427,60,1350,2750
12,85077,85077,60,1410,2825
13,83667,83667,60,1440,2900
14,82227,82227,60,1470,2975
15,80757,80757,60,1500,3050
16,79257,79257,60,1560,3125
17,77697,77697,60,1590,3200
18,76107,76107,60,1620,3275
19,74487,74487,60,1650,3350
20,72837,72837,60,1710,3425
21,71127,71127,60,1740,3500
22,69387,69387,60,1770,3575
23,67617,67617,60,1800,3650
24,65817,65817,60,1860,3725
25,63957,63957,60,1890,3800
26,62067,62067,60,1920,3875
27,60147,60147,60,1950,3950
28,58197,58197,60,2010,4025
29,56187,56187,60,2040,4100
30,54147,54147,60,2070,4175
31,52077,52077,60,2100,4250
32,49977,49977,60,2160,4325
33,47817,47817,60,2190,4400
34,45627,45627,60,2220,4475
35,43407,43407,60,2250,4550
36,41157,41157,60,2310,4625
37,38847,38847,60,2340,4700
38,36507,36507,60,2370,4775
39,34137,34137,60,2400,4850
40,31737,31737,60,2460,4925
41,29277,29277,60,2490,5000
42,26787,26787,60,2520,5075
43,24267,24267,60,2550,5150
44,21717,21717,60,2610,5225
45,19107,19107,60,2640,5300
46,16467,16467,60,2670,5375
47,13797,13797,60,2700,5450
48,11097,11097,60,2760,5525
49,8337,8337,60,2790,5600
50,5547,5547,60,2820,5675
