"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,98541,98541,60,990,2000
2,97551,97551,60,1020,2075
3,96531,96531,60,1050,2150
4,95481,95481,60,1110,2225
5,94371,94371,60,1140,2300
6,93231,93231,60,1170,2375
7,92061,92061,60,1200,2450
8,90861,90861,60,1260,2525
9,89601,89601,60,1290,2600
10,88311,88311,60,1320,2675
11,86991,86991,60,1350,2750
12,85641,85641,60,1410,2825
13,84231,84231,60,1440,2900
14,82791,82791,60,1470,2975
15,81321,81321,60,1500,3050
16,79821,79821,60,1560,3125
17,78261,78261,60,1590,3200
18,76671,76671,60,1620,3275
19,75051,75051,60,1650,3350
20,73401,73401,60,1710,3425
21,71691,71691,60,1740,3500
22,69951,69951,60,1770,3575
23,68181,68181,60,1800,3650
24,66381,66381,60,1860,3725
25,64521,64521,60,1890,3800
26,62631,62631,60,1920,3875
27,60711,60711,60,1950,3950
28,58761,58761,60,2010,4025
29,56751,56751,60,2040,4100
30,54711,54711,60,2070,4175
31,52641,52641,60,2100,4250
32,50541,50541,60,2160,4325
33,48381,48381,60,2190,4400
34,46191,46191,60,2220,4475
35,43971,43971,60,2250,4550
36,41721,41721,60,2310,4625
37,39411,39411,60,2340,4700
38,37071,37071,60,2370,4775
39,34701,34701,60,2400,4850
40,32301,32301,60,2460,4925
41,29841,29841,60,2490,5000
42,27351,27351,60,2520,5075
43,24831,24831,60,2550,5150
44,22281,22281,60,2610,5225
45,19671,19671,60,2640,5300
46,17031,17031,60,2670,5375
47,14361,14361,60,2700,5450
48,11661,11661,60,2760,5525
49,8901,8901,60,2790,5600
50,6111,6111,60,2820,5675
