"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget"
1,98699,98699,60,990,2000
2,97709,97709,60,1020,2075
3,96689,96689,60,1050,2150
4,95639,95639,60,1110,2225
5,94529,94529,60,1140,2300
6,93389,93389,60,1170,2375
7,92219,92219,60,1200,2450
8,91019,91019,60,1260,2525
9,89759,89759,60,1290,2600
10,88469,88469,60,1320,2675
11,87149,87149,60,1350,2750
12,85799,85799,60,1410,2825
13,84389,84389,60,1440,2900
14,82949,82949,60,1470,2975
15,81479,81479,60,1500,3050
16,79979,79979,60,1560,3125
17,78419,78419,60,1590,3200
18,76829,76829,60,1620,3275
19,75209,75209,60,1650,3350
20,73559,73559,60,1710,3425
21,71849,71849,60,1740,3500
22,70109,70109,60,1770,3575
23,68339,68339,60,1800,3650
24,66539,66539,60,1860,3725
25,64679,64679,60,1890,3800
26,62789,62789,60,1920,3875
27,60869,60869,60,1950,3950
28,58919,58919,60,2010,4025
29,56909,56909,60,2040,4100
30,54869,54869,60,2070,4175
31,52799,52799,60,2100,4250
32,50699,50699,60,2160,4325
33,48539,48539,60,2190,4400
34,46349,46349,60,2220,4475
35,44129,44129,60,2250,4550
36,41879,41879,60,2310,4625
37,39569,39569,60,2340,4700
38,37229,37229,60,2370,4775
39,34859,34859,60,2400,4850
40,32459,32459,60,2460,4925
41,29999,29999,60,2490,5000
42,27509,27509,60,2520,5075
43,24989,24989,60,2550,5150
44,22439,22439,60,2610,5225
45,19829,19829,60,2640,5300
46,17189,17189,60,2670,5375
47,14519,14519,60,2700,5450
48,11819,11819,60,2760,5525
49,9059,9059,60,2790,5600
50,6269,6269,60,2820,5675
