"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,97037,97037,59,990,2000,499.794111629865
"2",2,96047,96047,59,1050,2075,499.794111629865
"3",3,94997,94997,61,1050,2150,517.740882845725
"4",4,93947,93947,57,1170,2225,471.038229271331
"5",5,92777,92777,62,1110,2300,527.922523535923
"6",6,91667,91667,58,1200,2375,483.480198760374
"7",7,90467,90467,59,1230,2450,497.80527400377
"8",8,89237,89237,61,1230,2525,519.294713632367
"9",9,88007,88007,57,1350,2600,470.537383668708
"10",10,86657,86657,62,1290,2675,527.171191263112
"11",11,85367,85367,58,1410,2750,485.18489447003
"12",12,83957,83957,59,1410,2825,495.825194108099
"13",13,82547,82547,62,1380,2900,520.762674656091
"14",14,81167,81167,57,1560,2975,470.165368360323
"15",15,79607,79607,62,1470,3050,526.299305617785
"16",16,78137,78137,58,1590,3125,486.953921014897
"17",17,76547,76547,59,1620,3200,493.86259110912
"18",18,74927,74927,62,1560,3275,522.138301836195
"19",19,73367,73367,56,1770,3350,469.923821493876
"20",20,71597,71597,62,1650,3425,525.3107058975
"21",21,69947,69947,58,1800,3500,488.77948858982
"22",22,68147,68147,59,1800,3575,491.926107214607
"23",23,66347,66347,62,1740,3650,523.415537678669
"24",24,64607,64607,56,1980,3725,469.813806706897
"25",25,62627,62627,62,1830,3800,524.209745343434
"26",26,60797,60797,59,1950,3875,490.653558414517
"27",27,58847,58847,59,1980,3950,490.024269618382
"28",28,56867,56867,62,1920,4025,524.588757950016
"29",29,54947,54947,56,2190,4100,469.835808443081
"30",30,52757,52757,62,2010,4175,523.001271971136
"31",31,50747,50747,59,2160,4250,492.567878131882
"32",32,48587,48587,58,2220,4325,488.165452951315
"33",33,46367,46367,62,2100,4400,525.652796443238
"34",34,44267,44267,56,2370,4475,469.989729819067
"35",35,41897,41897,62,2190,4550,521.69060722258
"36",36,39707,39707,59,2340,4625,494.514018146752
"37",37,37367,37367,58,2430,4700,486.357842404123
"38",38,34937,34937,62,2310,4775,526.602967726923
"39",39,32627,32627,57,2550,4850,470.274893051057
"40",40,30077,30077,62,2370,4925,520.283522533499
"41",41,27707,27707,59,2520,5000,496.483408745144
"42",42,25187,25187,58,2610,5075,484.609397684365
"43",43,22577,22577,62,2490,5150,527.435087777274
"44",44,20087,20087,57,2730,5225,470.690042439402
"45",45,17357,17357,61,2580,5300,518.786213919208
"46",46,14777,14777,59,2730,5375,498.467377830486
"47",47,12047,12047,58,2790,5450,482.927817966328
"48",48,9257,9257,62,2670,5525,528.145492402209
"49",49,6587,6587,57,2940,5600,471.233349897995
"50",50,3776,3776,61,2790,5675,517.205274690811
