"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,98722,98722,59,990,2000,499.794111629865
"2",2,97732,97732,59,1050,2075,499.794111629865
"3",3,96682,96682,61,1050,2150,517.740882845725
"4",4,95632,95632,57,1170,2225,471.038229271331
"5",5,94462,94462,62,1110,2300,527.922523535923
"6",6,93352,93352,58,1200,2375,483.480198760374
"7",7,92152,92152,59,1230,2450,497.80527400377
"8",8,90922,90922,61,1230,2525,519.294713632367
"9",9,89692,89692,57,1350,2600,470.537383668708
"10",10,88342,88342,62,1290,2675,527.171191263112
"11",11,87052,87052,58,1410,2750,485.18489447003
"12",12,85642,85642,59,1410,2825,495.825194108099
"13",13,84232,84232,62,1380,2900,520.762674656091
"14",14,82852,82852,57,1560,2975,470.165368360323
"15",15,81292,81292,62,1470,3050,526.299305617785
"16",16,79822,79822,58,1590,3125,486.953921014897
"17",17,78232,78232,59,1620,3200,493.86259110912
"18",18,76612,76612,62,1560,3275,522.138301836195
"19",19,75052,75052,56,1770,3350,469.923821493876
"20",20,73282,73282,62,1650,3425,525.3107058975
"21",21,71632,71632,58,1800,3500,488.77948858982
"22",22,69832,69832,59,1800,3575,491.926107214607
"23",23,68032,68032,62,1740,3650,523.415537678669
"24",24,66292,66292,56,1980,3725,469.813806706897
"25",25,64312,64312,62,1830,3800,524.209745343434
"26",26,62482,62482,59,1950,3875,490.653558414517
"27",27,60532,60532,59,1980,3950,490.024269618382
"28",28,58552,58552,62,1920,4025,524.588757950016
"29",29,56632,56632,56,2190,4100,469.835808443081
"30",30,54442,54442,62,2010,4175,523.001271971136
"31",31,52432,52432,59,2160,4250,492.567878131882
"32",32,50272,50272,58,2220,4325,488.165452951315
"33",33,48052,48052,62,2100,4400,525.652796443238
"34",34,45952,45952,56,2370,4475,469.989729819067
"35",35,43582,43582,62,2190,4550,521.69060722258
"36",36,41392,41392,59,2340,4625,494.514018146752
"37",37,39052,39052,58,2430,4700,486.357842404123
"38",38,36622,36622,62,2310,4775,526.602967726923
"39",39,34312,34312,57,2550,4850,470.274893051057
"40",40,31762,31762,62,2370,4925,520.283522533499
"41",41,29392,29392,59,2520,5000,496.483408745144
"42",42,26872,26872,58,2610,5075,484.609397684365
"43",43,24262,24262,62,2490,5150,527.435087777274
"44",44,21772,21772,57,2730,5225,470.690042439402
"45",45,19042,19042,61,2580,5300,518.786213919208
"46",46,16462,16462,59,2730,5375,498.467377830486
"47",47,13732,13732,58,2790,5450,482.927817966328
"48",48,10942,10942,62,2670,5525,528.145492402209
"49",49,8272,8272,57,2940,5600,471.233349897995
"50",50,5332,5332,61,2790,5675,517.205274690811
