"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,96877,96877,59,990,2000,499.794111629865
"2",2,95887,95887,59,1050,2075,499.794111629865
"3",3,94837,94837,61,1050,2150,517.740882845725
"4",4,93787,93787,57,1170,2225,471.038229271331
"5",5,92617,92617,62,1110,2300,527.922523535923
"6",6,91507,91507,58,1200,2375,483.480198760374
"7",7,90307,90307,59,1230,2450,497.80527400377
"8",8,89077,89077,61,1230,2525,519.294713632367
"9",9,87847,87847,57,1350,2600,470.537383668708
"10",10,86497,86497,62,1290,2675,527.171191263112
"11",11,85207,85207,58,1410,2750,485.18489447003
"12",12,83797,83797,59,1410,2825,495.825194108099
"13",13,82387,82387,62,1380,2900,520.762674656091
"14",14,81007,81007,57,1560,2975,470.165368360323
"15",15,79447,79447,62,1470,3050,526.299305617785
"16",16,77977,77977,58,1590,3125,486.953921014897
"17",17,76387,76387,59,1620,3200,493.86259110912
"18",18,74767,74767,62,1560,3275,522.138301836195
"19",19,73207,73207,56,1770,3350,469.923821493876
"20",20,71437,71437,62,1650,3425,525.3107058975
"21",21,69787,69787,58,1800,3500,488.77948858982
"22",22,67987,67987,59,1800,3575,491.926107214607
"23",23,66187,66187,62,1740,3650,523.415537678669
"24",24,64447,64447,56,1980,3725,469.813806706897
"25",25,62467,62467,62,1830,3800,524.209745343434
"26",26,60637,60637,59,1950,3875,490.653558414517
"27",27,58687,58687,59,1980,3950,490.024269618382
"28",28,56707,56707,62,1920,4025,524.588757950016
"29",29,54787,54787,56,2190,4100,469.835808443081
"30",30,52597,52597,62,2010,4175,523.001271971136
"31",31,50587,50587,59,2160,4250,492.567878131882
"32",32,48427,48427,58,2220,4325,488.165452951315
"33",33,46207,46207,62,2100,4400,525.652796443238
"34",34,44107,44107,56,2370,4475,469.989729819067
"35",35,41737,41737,62,2190,4550,521.69060722258
"36",36,39547,39547,59,2340,4625,494.514018146752
"37",37,37207,37207,58,2430,4700,486.357842404123
"38",38,34777,34777,62,2310,4775,526.602967726923
"39",39,32467,32467,57,2550,4850,470.274893051057
"40",40,29917,29917,62,2370,4925,520.283522533499
"41",41,27547,27547,59,2520,5000,496.483408745144
"42",42,25027,25027,58,2610,5075,484.609397684365
"43",43,22417,22417,62,2490,5150,527.435087777274
"44",44,19927,19927,57,2730,5225,470.690042439402
"45",45,17197,17197,61,2580,5300,518.786213919208
"46",46,14617,14617,59,2730,5375,498.467377830486
"47",47,11887,11887,58,2790,5450,482.927817966328
"48",48,9097,9097,62,2670,5525,528.145492402209
"49",49,6427,6427,57,2940,5600,471.233349897995
"50",50,3589,3589,61,2790,5675,517.205274690811
